,ITEM_ID,ALTURA,COR,LARGURA,MARCA,PROFUNDIDADE,TEM_FERRO_FUNDIDO,TEM_GRELHA,TEM_TAMPA,TIPO_WOK,ITEM_PRICE,INTERESTED
162276,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.91632653059999,0.0
162279,223404128,42.7,CHOCOLATE,32.7,CERAFLAME,18.1,NAO,NAO,0.0,SIM,368.990909091,0.0
162282,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,92.97692307690001,0.0
162285,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162288,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,128.588235294,0.0
162289,255995626,15.0,PRETO,22.0,DONA CHEFA,39.0,NAO,NAO,1.0,NAO,59.99,0.0
162297,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.99,1.0
162298,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,178.57823529400002,0.0
162299,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.6236111111,0.0
162300,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,96.1225,0.0
162302,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.977538462,0.0
162304,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162305,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.99,0.0
162313,223404128,30.5,CHOCOLATE,14.0,CERAFLAME,50.0,NAO,NAO,0.0,SIM,342.723529412,0.0
162315,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162317,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,129.0,1.0
162324,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,104.48241758200001,0.0
162326,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,129.19799999999998,0.0
162327,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.8203947368,0.0
162328,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,181.80921348299998,0.0
162330,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,92.995862069,0.0
162336,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,175.99,0.0
162337,256737590,19.6,VERMELHO,21.0,LA CUISINE,41.0,NAO,NAO,0.0,NAO,89.99,0.0
162338,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,96.9942857143,0.0
162339,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162340,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,88.8,0.0
162341,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162342,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.99,1.0
162344,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.80178571430001,0.0
162346,260008944,46.0,PRETO,30.0,PANELA MINEIRA,41.0,SIM,NAO,0.0,NAO,100.18285714286667,0.0
162350,259620462,28.0,VERMELHO,37.0,FUMIL,40.0,SIM,NAO,1.0,NAO,104.56392857143334,0.0
162352,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,108.945,0.0
162353,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,89.9,1.0
162356,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.323333333,0.0
162358,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.323333333,0.0
162360,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,1.0
162365,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.17918918900003,0.0
162368,257796978,3.6,MARROM,25.2,HAPPYCALL,35.9,NAO,NAO,0.0,NAO,135.56675508835002,0.0
162370,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,91.9543209877,0.0
162371,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162372,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162374,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,142.6,0.0
162376,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,96.8326530612,0.0
162379,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162380,255998084,15.0,VERMELHO,18.0,DONA CHEFA,35.0,NAO,NAO,1.0,NAO,47.99,1.0
162384,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,96.8820359281,0.0
162385,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.00639344299998,0.0
162387,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,97.7630769231,0.0
162390,261898882,28.0,PRETO,37.0,PANELA MINEIRA,40.0,SIM,NAO,1.0,NAO,38.99,0.0
162391,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,196.823333333,0.0
162393,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
162394,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162398,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,129.0,0.0
162401,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,129.301111111,0.0
162405,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162406,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
162407,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,92.995862069,0.0
162410,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
162413,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162414,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,96.9942857143,0.0
162416,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162417,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
162418,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,186.656666667,0.0
162419,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.8203947368,0.0
162424,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,91.5621621622,0.0
162426,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,1.0
162427,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.7015625,0.0
162428,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.99,1.0
162430,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.39,0.0
162431,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.99,0.0
162432,260008998,28.0,LARANJA,37.0,FUMIL,40.0,SIM,NAO,1.0,NAO,149.99,0.0
162434,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.527884615,0.0
162435,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,94.7266666667,0.0
162442,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,92.995862069,0.0
162446,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.774137931,0.0
162449,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.99777777780001,0.0
162456,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,96.1225,0.0
162457,248692792,4.0,VERMELHO,29.5,ELECTROLUX,28.5,NAO,NAO,1.0,NAO,62.6058823529,0.0
162461,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,181.975,0.0
162463,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,97.7630769231,0.0
162466,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162467,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162470,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162471,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.980442478,0.0
162478,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162486,263051056,36.0,VERMELHO,43.0,EURO HOME,24.5,NAO,NAO,0.0,NAO,69.99,0.0
162487,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,100.327118644,0.0
162491,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,129.03666666700002,0.0
162492,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
162500,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162501,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162503,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,131.078723404,0.0
162504,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162507,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.59078947370001,0.0
162508,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,187.692948718,0.0
162510,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,127.195,0.0
162511,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,1.0
162514,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,129.0,0.0
162515,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,226.656666667,0.0
162519,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,132.301578947,0.0
162522,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.926936937,0.0
162528,256737590,19.6,VERMELHO,21.0,LA CUISINE,41.0,NAO,NAO,0.0,NAO,89.99,0.0
162529,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,98.9233009709,0.0
162534,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,125.5,0.0
162535,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162537,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.99,0.0
162543,222374858,16.0,GRAFITE,16.0,LA CUISINE,8.5,NAO,NAO,1.0,NAO,146.042631579,0.0
162545,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,202.095263158,0.0
162548,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.777234043,0.0
162550,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,1.0
162551,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,105.39166666700001,0.0
162561,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,1.0
162562,256737590,19.6,VERMELHO,21.0,LA CUISINE,41.0,NAO,NAO,0.0,NAO,88.19,0.0
162563,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,129.0,0.0
162564,249775356,25.0,PRETO,13.0,OXFORD COOKWARE,29.7,NAO,NAO,0.0,NAO,254.99,0.0
162569,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162570,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,100.52786885200001,0.0
162573,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,88.8,0.0
162579,256737590,19.6,VERMELHO,21.0,LA CUISINE,41.0,NAO,NAO,0.0,NAO,89.99,1.0
162580,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.99,1.0
162581,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.47453608200001,0.0
162588,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,127.195,0.0
162591,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.99,0.0
162592,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.926936937,0.0
162595,240532974,41.0,INOX,35.0,TRAMONTINA,10.0,NAO,NAO,1.0,SIM,137.4634684685,0.0
162598,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
162600,14807812,40.1,INOX,22.4,TRAMONTINA,10.7,NAO,NAO,1.0,NAO,137.495,0.0
162602,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.99,0.0
162603,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,91.5621621622,0.0
162606,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162611,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162612,260007878,28.0,PRETO,37.0,PANELA MINEIRA,40.0,SIM,NAO,1.0,NAO,189.99,0.0
162614,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.99,0.0
162620,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162621,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,101.907692308,0.0
162623,259620388,28.0,VERMELHO,37.0,FUMIL,40.0,SIM,NAO,1.0,NAO,144.99,0.0
162624,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,1.0
162627,256737590,19.6,VERMELHO,21.0,LA CUISINE,41.0,NAO,NAO,0.0,NAO,89.99,1.0
162628,259620302,28.0,PRETO,37.0,FUMIL,40.0,SIM,NAO,1.0,NAO,155.9,1.0
162632,238630860,12.2,COLORIDO,34.2,TRAMONTINA,34.7,NAO,NAO,1.0,SIM,136.4,0.0
162633,240467092,13.0,CINZA,30.0,CONSUL,7.0,NAO,NAO,1.0,NAO,47.99,0.0
162636,225902562,26.0,INOX,22.0,JOMAFE,18.0,NAO,NAO,1.0,NAO,123.99000000000001,0.0
162637,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162638,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.93541666670001,0.0
162645,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,88.8,0.0
162646,223404128,42.7,CHOCOLATE,32.7,CERAFLAME,18.1,NAO,NAO,0.0,SIM,354.1,0.0
162650,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,119.0,1.0
162654,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,1.0
162658,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,160.555454545,0.0
162659,257532796,7.9,MARROM,30.3,HAPPYCALL,45.8,SIM,NAO,0.0,NAO,700.833333333,0.0
162663,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.99,1.0
162664,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.99,1.0
162666,239456874,9.0,VERMELHO,21.0,LA CUISINE,38.5,NAO,NAO,0.0,NAO,137.495,0.0
162668,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
162670,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.6150684932,0.0
162673,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162675,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162680,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,116.0,0.0
162685,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,1.0
162686,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.93541666670001,0.0
162687,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162694,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
162695,249775356,25.0,PRETO,13.0,OXFORD COOKWARE,29.7,NAO,NAO,0.0,NAO,254.99,0.0
162700,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162704,258444228,9.5,TURQUESA,17.5,BRINOX,32.0,NAO,NAO,1.0,NAO,148.1186111111,0.0
162707,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,96.2472222222,0.0
162710,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,135.6196,0.0
162714,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.4030434783,0.0
162719,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.7015625,0.0
162720,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.99,0.0
162725,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162726,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,96.8820359281,0.0
162732,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,131.084545455,0.0
162733,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,185.62636363599998,0.0
162734,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162736,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162737,248692792,4.0,VERMELHO,29.5,ELECTROLUX,28.5,NAO,NAO,1.0,NAO,49.9,0.0
162744,239456822,9.0,GRAFITE,21.0,LA CUISINE,38.5,NAO,NAO,0.0,NAO,69.99,0.0
162748,14807812,40.1,INOX,22.4,TRAMONTINA,10.7,NAO,NAO,1.0,NAO,162.53,1.0
162754,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.4030434783,0.0
162755,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,1.0
162760,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,99.99,0.0
162763,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,178.57823529400002,0.0
162766,239456874,9.0,VERMELHO,21.0,LA CUISINE,38.5,NAO,NAO,0.0,NAO,67.76777777779999,0.0
162768,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
162771,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162775,257532796,7.9,MARROM,30.3,HAPPYCALL,45.8,SIM,NAO,0.0,NAO,725.0,0.0
162781,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,125.5,0.0
162782,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
162784,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
162787,255995744,14.0,VERMELHO,20.0,DONA CHEFA,37.0,NAO,NAO,1.0,NAO,54.99,0.0
162788,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,0.0
162793,260007100,28.0,PRETO,37.0,FUMIL,40.0,SIM,NAO,1.0,SIM,149.99,0.0
162796,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162802,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,92.5580645161,0.0
162807,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162808,263053446,32.5,LARANJA,35.0,EURO HOME,22.5,NAO,NAO,0.0,NAO,69.99,1.0
162811,263051702,32.5,PRETO,35.0,EURO HOME,22.5,NAO,NAO,0.0,NAO,54.99,0.0
162813,248692792,4.0,VERMELHO,29.5,ELECTROLUX,28.5,NAO,NAO,1.0,NAO,49.9,0.0
162814,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,88.8,0.0
162815,239456874,9.0,VERMELHO,21.0,LA CUISINE,38.5,NAO,NAO,0.0,NAO,59.99,0.0
162816,10191272,11.0,PRETO,37.0,ALUMINIO RAMOS,32.0,NAO,NAO,1.0,SIM,129.99,0.0
162820,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162832,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,129.99,0.0
162841,260007100,28.0,PRETO,37.0,FUMIL,40.0,SIM,NAO,1.0,SIM,149.99,0.0
162842,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,93.25,0.0
162852,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,131.962068966,0.0
162858,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162860,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,1.0
162864,218994340,19.0,CHOCOLATE,23.5,CERAFLAME,23.5,NAO,NAO,1.0,NAO,109.9,0.0
162869,255997926,16.0,VERMELHO,24.0,DONA CHEFA,41.0,NAO,NAO,1.0,NAO,64.99,0.0
162870,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.99,0.0
162871,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162872,257530074,6.1,VERMELHO,27.8,HAPPYCALL,43.6,SIM,NAO,0.0,NAO,559.9,0.0
162876,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,96.8820359281,0.0
162883,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,200.859565217,0.0
162886,259620302,28.0,PRETO,37.0,FUMIL,40.0,SIM,NAO,1.0,NAO,155.9,0.0
162887,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.926936937,0.0
162892,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162893,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,1.0
162896,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,203.99,0.0
162897,257581586,6.1,MARROM,27.8,HAPPYCALL,43.6,SIM,NAO,0.0,NAO,557.0,0.0
162898,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.99,1.0
162899,238630860,12.2,COLORIDO,34.2,TRAMONTINA,34.7,NAO,NAO,1.0,SIM,177.3,1.0
162904,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,95.0,1.0
162908,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,94.8916129032,0.0
162911,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,92.995862069,0.0
162912,254633548,30.5,AMARELO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,205.704285714,0.0
162916,264220456,30.5,VINHO,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.99,0.0
162918,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,96.09512195120001,0.0
162920,227368874,46.7,CEREJA,36.7,TRAMONTINA,19.8,NAO,NAO,0.0,SIM,128.16,0.0
162922,264220488,30.5,GRAFITE,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,179.980442478,0.0
162923,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,89.99,0.0
162928,14581492,32.0,PRETO,32.0,TRAMONTINA,15.0,NAO,NAO,1.0,SIM,176.236666667,0.0
162929,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,94.8916129032,0.0
162931,254633516,30.5,GOIABA,14.0,LA CUISINE,50.0,NAO,SIM,1.0,NAO,199.99,0.0
162934,227368822,42.7,CEREJA,32.7,TRAMONTINA,18.1,NAO,NAO,0.0,SIM,91.3,0.0
