,ITEM_ID,ALTURA,COR,LARGURA,MARCA,PARA_LAVA_LOUCAS,PESO,PROFUNDIDADE,TEM_TAMPA,SESSION_ID,ITEM_PRICE,INTERESTED
174235,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,132.895336922,109.9,1.0
174236,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,916.311916874,110.528571429,0.0
174251,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,381.72826257300005,109.26897959200001,0.0
174261,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,651.171306201,114.125581395,0.0
174264,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,405.833685143,104.324666667,0.0
174265,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,768.9545327410001,104.91730769200001,0.0
174277,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,359.005729759,103.79075471700001,0.0
174284,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,916.145313419,104.009047619,0.0
174287,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,189.731079499,112.004166667,0.0
174290,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,470.883698583,109.48441558399999,0.0
174291,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,239.296752475,100.67181818200001,0.0
174296,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,308.633930782,110.66602941200001,0.0
174308,13712142,14.0,4,21.0,3,1,135.0,34.0,0.0,366.52438898099996,35.9,0.0
174317,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,140.298950913,101.660625,0.0
174318,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,504.271117096,101.772,0.0
174322,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,823.2361069289999,108.741803279,0.0
174327,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,112.15420283200001,108.0184375,0.0
174333,13712142,14.0,4,21.0,3,2,135.0,34.0,0.0,792.9650606719998,38.626666666700004,0.0
174334,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,423.461234831,106.973636364,0.0
174340,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,716.331073513,99.99,0.0
174342,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,53.266268331000006,106.007234043,0.0
174356,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,714.4540040810001,112.48214285700001,0.0
174359,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,370.17439910400003,104.324666667,0.0
174370,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,130.645291246,99.99,1.0
174376,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,445.28267914400004,119.99,0.0
174380,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,515.419646075,99.99,0.0
174395,10191288,49.5,2,41.5,2,1,120.0,47.0,0.0,663.737030186,67.0,0.0
174426,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,789.474855851,106.198536585,0.0
174431,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,848.87859729,110.95115942,0.0
174432,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,973.985979538,108.29593220299999,0.0
174443,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,308.282813297,35.9,0.0
174445,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,382.61551237,109.17462365600001,0.0
174451,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,99.2713514766,103.369545455,0.0
174463,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,276.611358902,110.35507462700001,0.0
174465,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,442.87877559300006,35.9,0.0
174468,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,95.1356922953,107.288181818,0.0
174472,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,448.469654303,105.11659340700001,0.0
174474,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,145.818711643,104.57970588200001,0.0
174478,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,85.3094323338,103.0868,0.0
174495,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,318.74702348299996,117.74125,0.0
174501,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,173.87642987700005,117.35666666700001,0.0
174508,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,944.7943671160001,109.654507042,0.0
174521,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,642.743163908,99.99,0.0
174527,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,200.13302635,111.99,0.0
174529,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,38.7086221637,112.166190476,0.0
174533,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,598.687428125,109.93,0.0
174537,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,616.243895151,103.330241935,0.0
174538,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,819.1849840880002,107.55727272700001,0.0
174539,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,215.81614932099998,99.99,0.0
174542,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,12.6211619499,103.79075471700001,0.0
174546,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,637.927155633,106.17296296299999,0.0
174547,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,430.930248784,106.007234043,0.0
174553,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,653.151992747,103.330241935,0.0
174556,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,915.3229217730001,99.99,0.0
174564,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,989.480502798,35.9,0.0
174572,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,989.6098944,107.803333333,0.0
174577,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,814.4341352360001,107.392469136,0.0
174593,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,517.2421448719999,109.46791666700001,0.0
174601,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,627.600770461,102.71666666700001,0.0
174602,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,70.898414524,108.865316456,0.0
174607,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,567.550663567,110.66602941200001,0.0
174618,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,876.69465345,115.284772727,0.0
174621,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,828.0267895989999,107.288181818,0.0
174632,10191288,49.5,1,41.5,2,1,120.0,47.0,0.0,518.8645956849998,107.4227272725,0.0
174653,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,209.70240177099998,107.55727272700001,0.0
174666,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,370.04207252,107.803333333,0.0
174672,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,448.64414757800006,123.48333333299999,0.0
174675,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,647.8587665059999,119.99,0.0
174680,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,951.840616455,108.741803279,0.0
174692,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,47.4261908575,100.334827586,0.0
174704,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,32.70196615,115.9,1.0
174708,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,853.650463867,100.51631578899999,0.0
174715,13712142,14.0,4,21.0,3,2,135.0,34.0,0.0,946.6824780139999,35.9,0.0
174735,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,596.824378946,107.68284090899999,0.0
174736,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,180.25496573,109.9,1.0
174737,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,27.3119259014,101.65666666700001,0.0
174739,13712142,14.0,4,21.0,3,2,135.0,34.0,0.0,963.41346412,35.9,0.0
174752,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,262.776429141,101.1378125,0.0
174757,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,285.463242915,104.91730769200001,0.0
174759,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,345.119213806,101.381,0.0
174780,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,370.41894903900004,103.330241935,0.0
174783,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,823.5772438710001,113.95220339,0.0
174789,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,66.9825798041,108.556666667,0.0
174791,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,561.607985527,108.0184375,0.0
174796,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,53.9880358845,115.9,1.0
174798,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,854.88857293,109.46791666700001,0.0
174807,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,589.970260297,104.85375,0.0
174808,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,501.18700152699995,113.26333333299999,1.0
174824,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,734.07135529,109.46791666700001,0.0
174832,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,596.505071843,100.6,0.0
174833,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,828.669341867,101.65666666700001,0.0
174838,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,274.633547444,107.091351351,0.0
174840,13712142,14.0,4,21.0,3,1,135.0,34.0,0.0,124.28608326700001,35.9,0.0
174841,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,166.45818702100001,103.412702703,0.0
174842,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,746.5349456439999,116.604102564,0.0
174847,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,636.4650756880001,106.198536585,0.0
174852,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,398.05344092,107.392469136,0.0
174858,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,800.5047684030002,109.26897959200001,0.0
174881,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,478.298673924,109.26897959200001,0.0
174884,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,757.331077473,100.67181818200001,0.0
174888,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,177.339650339,109.8,0.0
174894,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,590.190329769,103.5864,0.0
174896,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,507.93111146300004,106.19255814,0.0
174900,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,201.567297766,101.52529411799999,0.0
174903,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,153.962237869,106.978113208,0.0
174904,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,866.5105058539999,114.41272727299999,0.0
174906,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,111.31811777200001,109.9,1.0
174916,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,100.03429766,35.9,0.0
174922,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,77.64761602819999,110.66602941200001,0.0
174926,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,907.632373218,105.51854166700001,0.0
174933,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,888.726747786,108.205578947,0.0
174935,13712142,14.0,4,21.0,3,1,135.0,34.0,0.0,554.434033666,35.9,0.0
174938,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,214.24512961,103.08166666700001,0.0
174950,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,713.5966350760001,107.288181818,0.0
174968,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,540.578555068,109.46791666700001,0.0
174977,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,497.48281149900004,106.198536585,0.0
174981,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,797.2463673310001,103.330241935,0.0
174986,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,363.116226394,119.99,1.0
175008,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,418.8035091,105.502613636,0.0
175023,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,240.571931675,106.007234043,0.0
175029,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,380.935308629,100.339411765,0.0
175032,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,120.760868017,99.99,0.0
175033,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,166.743465459,114.41272727299999,0.0
175046,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,357.01350245,103.08166666700001,0.0
175055,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,615.17261313,99.99,0.0
175074,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,460.834664466,103.330241935,0.0
175078,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,570.288423719,103.330241935,0.0
175079,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,12.1597295346,107.348918919,0.0
175087,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,648.139545936,115.9,1.0
175098,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,909.90498954,112.004166667,0.0
175105,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,286.989996146,114.910729927,0.0
175112,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,397.35449053400004,106.17296296299999,0.0
175118,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,653.912171369,108.29593220299999,0.0
175121,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,368.16628860699996,107.348918919,0.0
175127,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,267.803194061,105.502613636,0.0
175132,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,800.344095003,106.431707317,0.0
175141,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,17.6568424015,106.098723404,0.0
175144,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,893.104221746,106.007234043,0.0
175158,13712142,14.0,4,21.0,3,1,135.0,34.0,0.0,276.62738535799997,35.9,1.0
175163,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,125.57764644,99.99,0.0
175167,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,790.939644593,109.9,1.0
175171,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,897.1568617519998,105.11659340700001,0.0
175177,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,527.642152659,106.198536585,0.0
175188,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,977.200376108,106.978113208,0.0
175198,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,468.35600648699995,109.9,1.0
175200,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,724.879453872,110.86181818200001,0.0
175206,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,694.48529566,101.19,1.0
175210,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,680.509969078,109.15409090899999,0.0
175211,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,918.550939595,104.4,1.0
175221,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,596.0347989640001,102.611935484,0.0
175223,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,503.562572791,111.09633333299999,0.0
175226,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,183.612419766,106.0,1.0
175231,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,839.023183992,123.48333333299999,0.0
175234,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,886.7761176910001,104.91730769200001,0.0
175235,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,930.6743746569999,102.438666667,0.0
175247,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,804.8482270769998,107.392469136,0.0
175252,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,703.540536048,104.57970588200001,0.0
175260,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,531.369740517,109.790909091,0.0
175261,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,538.503665426,109.9,1.0
175263,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,12.7440340485,107.803333333,0.0
175265,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,620.3184578969999,109.9,1.0
175273,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,717.126461157,108.348979592,0.0
175282,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,154.02426277700002,107.803333333,0.0
175290,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,523.829181929,109.698125,0.0
175315,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,188.841528477,103.330241935,0.0
175320,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,104.713966975,109.48441558399999,0.0
175323,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,689.36923569,103.79075471700001,0.0
175325,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,103.92696348,107.68284090899999,0.0
175352,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,981.7393813289999,110.528571429,0.0
175357,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,123.820308862,107.091351351,0.0
175363,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,938.2365478360001,107.492608696,0.0
175364,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,208.36027597400002,105.502613636,0.0
175365,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,380.798067843,100.514117647,0.0
175367,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,119.734751194,101.660625,0.0
175373,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,15.6455572996,106.198536585,0.0
175389,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,753.983755267,35.9,0.0
175397,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,151.281864646,104.57970588200001,0.0
175402,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,907.345002063,109.9,1.0
175414,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,9.51452137754,99.99,1.0
175415,13712142,14.0,4,21.0,3,2,135.0,34.0,0.0,230.878059791,35.9,0.0
175420,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,763.448128714,115.9,1.0
175432,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,658.746738393,101.18047619,0.0
175444,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,478.709866535,119.99,0.0
175449,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,155.109970493,106.91988095200001,0.0
175451,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,516.83457711,109.9,1.0
175453,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,375.861662101,107.656888889,0.0
175456,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,42.3387755067,103.121481481,0.0
175457,13712142,14.0,4,21.0,3,2,135.0,34.0,0.0,828.5161875680002,46.95,0.0
175460,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,271.49919647,109.79,0.0
175468,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,312.845409167,111.97375,0.0
175476,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,452.10531250900004,103.79075471700001,0.0
175481,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,957.65308097,109.287169811,0.0
175484,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,750.100930165,103.08166666700001,0.0
175485,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,657.798656191,110.4498,0.0
175499,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,139.421645194,105.11659340700001,0.0
175500,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,206.04740871099997,109.798382353,0.0
175510,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,711.629929352,105.502613636,0.0
175515,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,441.03866584,107.65675324700001,0.0
175530,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,691.939804817,99.99,1.0
175532,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,422.877009865,99.99,1.0
175535,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,979.671350196,109.790909091,0.0
175537,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,586.971995601,105.51854166700001,0.0
175539,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,936.833893494,109.790909091,0.0
175548,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,388.044200307,99.99,0.0
175550,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,201.49136793099998,105.9,1.0
175554,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,795.7837673180002,108.29593220299999,0.0
175560,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,27.501918216900002,109.55309090899999,0.0
175574,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,356.75853648300006,108.741803279,0.0
175579,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,72.9215429164,35.9,0.0
175584,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,463.586545634,109.79,0.0
175600,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,923.4736926119999,35.9,0.0
175609,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,154.543780698,107.348918919,0.0
175610,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,928.7141199089999,99.99,1.0
175611,13712142,14.0,4,21.0,3,2,150.0,34.0,0.0,998.401223814,35.9,1.0
175620,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,498.001600854,105.112580645,0.0
175627,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,893.617589277,103.554,0.0
175632,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,150.796941155,104.324666667,0.0
175634,13712142,14.0,4,21.0,3,2,140.0,34.0,0.0,92.20754138059999,35.9,0.0
175639,13712142,14.0,4,21.0,3,2,130.0,34.0,0.0,812.986553168,39.914259259299996,0.0
175648,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,433.901824458,114.125581395,0.0
175651,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,816.866601303,35.9,0.0
175653,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,800.711267228,113.95220339,0.0
175658,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,128.348493101,103.49,0.0
175663,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,491.62811286199997,102.525142857,0.0
175664,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,747.230308526,114.910729927,0.0
175669,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,615.186106106,105.112580645,0.0
175677,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,526.333885669,103.314761905,0.0
175713,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,174.57192350900002,110.897111111,0.0
175721,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,28.8765059468,111.09633333299999,0.0
175726,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,486.75704094,108.93285714299999,0.0
175728,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,270.888919207,99.99,0.0
175733,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,800.490988205,107.68284090899999,0.0
175735,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,586.979934341,108.205578947,0.0
175737,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,494.89688981800003,111.254927536,0.0
175759,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,135.351134305,100.51631578899999,0.0
175764,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,863.16978532,112.239166667,0.0
175775,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,78.75510347550001,108.741803279,0.0
175794,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,822.820323066,35.9,0.0
175798,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,173.76520177700004,109.42901960799999,0.0
175809,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,5.27667515539,109.9,1.0
175816,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,603.144865852,99.99,1.0
175817,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,929.4449824,105.51854166700001,0.0
175821,13712142,14.0,4,21.0,3,2,135.0,34.0,0.0,884.5652538239999,35.9,0.0
175830,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,150.39340831799998,99.99,1.0
175847,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,795.469860401,108.29593220299999,0.0
175848,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,431.44662472,101.65666666700001,0.0
175849,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,370.630347749,110.528571429,0.0
175860,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,860.540509668,103.330241935,0.0
175873,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,730.614538891,106.431707317,0.0
175883,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,368.579287163,105.11659340700001,0.0
175890,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,699.4888921969998,159.201538462,0.0
175891,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,978.690335191,99.99,1.0
175893,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,142.636907044,111.15783783799999,0.0
175900,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,482.185935102,111.254927536,0.0
175911,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,679.031810254,110.897111111,0.0
175933,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,539.12791749,105.11659340700001,0.0
175937,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,743.287690783,107.107222222,0.0
175938,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,827.756885162,105.11659340700001,0.0
175950,253661478,49.5,2,41.5,1,1,120.0,47.0,1.0,299.337490045,119.99,0.0
175954,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,431.613612876,101.18047619,0.0
175955,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,150.86236726299998,116.604102564,0.0
175968,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,214.41845484700002,106.431707317,0.0
175972,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,520.163470484,109.798382353,0.0
176002,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,206.337923383,106.52793103399999,0.0
176003,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,214.434407727,103.369545455,0.0
176005,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,393.053005452,107.288181818,0.0
176022,13712142,14.0,4,21.0,3,1,135.0,34.0,0.0,590.858831065,36.6325373134,0.0
176023,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,413.551400857,104.572,0.0
176027,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,455.893164901,107.091351351,0.0
176028,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,410.974415645,110.897111111,0.0
176031,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,108.88779315,106.007234043,0.0
176040,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,612.474343336,105.502613636,0.0
176048,13712142,14.0,4,21.0,3,1,120.0,34.0,0.0,862.8149822439999,35.9,0.0
176055,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,220.141898245,107.803333333,0.0
176059,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,886.466912618,119.9,1.0
176060,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,596.468177715,103.5864,0.0
176061,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,686.749187759,107.55727272700001,0.0
176069,238630912,22.0,3,24.0,1,2,150.0,40.0,1.0,143.16570078,109.654507042,0.0
176073,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,671.601147585,109.790909091,0.0
176096,253661510,49.5,1,41.5,1,1,120.0,47.0,1.0,96.6661940832,115.9,1.0
