,ITEM_ID,COR,MARCA,TEM_FERRO_FUNDIDO,TEM_TAMPA,TIPO_WOK,SESSION_ID,ITEM_PRICE,INTERESTED
107580,225903010,PRETO,JOMAFE,NAO,1.0,NAO,707.598613345,84.96000000000001,0.0
107582,260010140,PRETO,PANELA MINEIRA,SIM,1.0,NAO,695.05163522,59.99,0.0
107597,257102254,VERMELHO,HERCULES,SIM,0.0,NAO,772.882003505,499.99,0.0
107605,653408,INOX,TRAMONTINA,NAO,0.0,NAO,449.53824042199994,118.00333333299999,0.0
107608,257527488,INOX,HAPPYCALL,NAO,0.0,NAO,202.31571455099999,554.99,0.0
107627,240761268,PRETO,MTA,NAO,1.0,NAO,938.4321241839999,254.99,0.0
107636,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,307.792383207,38.8919607843,0.0
107641,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,846.543745131,39.99,0.0
107646,653424,INOX,TRAMONTINA,NAO,0.0,NAO,689.747100835,129.99,1.0
107659,653412,INOX,TRAMONTINA,NAO,0.0,NAO,233.541539155,134.9,0.0
107673,653412,INOX,TRAMONTINA,NAO,0.0,NAO,436.38460451,162.9,1.0
107676,257104182,LARANJA,HERCULES,SIM,0.0,NAO,487.636220684,299.99,0.0
107693,257529916,VERMELHO,HAPPYCALL,SIM,0.0,NAO,465.155409136,277.49,0.0
107699,240761268,PRETO,MTA,NAO,1.0,NAO,823.647286595,254.99,0.0
107706,653408,INOX,TRAMONTINA,NAO,0.0,NAO,282.40848640900003,111.37,1.0
107725,14807828,INOX,TRAMONTINA,NAO,1.0,NAO,665.905242436,138.9,0.0
107729,653424,INOX,TRAMONTINA,NAO,0.0,NAO,443.542490499,114.817372881,0.0
107738,216538702,INOX,TRAMONTINA,NAO,0.0,NAO,324.28277949200003,104.86399999999999,0.0
107739,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,173.79735711400002,39.99,0.0
107743,260008666,AZUL,PANELA MINEIRA,SIM,1.0,NAO,853.624193038,99.99,0.0
107760,255994302,VERMELHO,DONA CHEFA,NAO,1.0,NAO,474.878237735,69.99,0.0
107774,263053320,VERMELHO,EURO HOME,NAO,0.0,NAO,499.484108003,119.99,0.0
107780,239170944,PRETO,HERCULES,SIM,0.0,NAO,989.0400979230001,185.670833333,0.0
107789,653408,INOX,TRAMONTINA,NAO,0.0,NAO,603.520971345,120.831,0.0
107792,653372,INOX,TRAMONTINA,NAO,0.0,NAO,415.71094543,126.9,0.0
107795,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,160.107459232,158.53625,0.0
107796,653244,PRETO,TRAMONTINA,NAO,1.0,NAO,332.54978503949997,109.788125,0.0
107816,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,504.992110847,61.04,0.0
107819,14807816,INOX,TRAMONTINA,NAO,1.0,NAO,411.058200809,131.13,0.0
107856,653408,INOX,TRAMONTINA,NAO,0.0,NAO,384.967021387,125.32,0.0
107882,239170784,LARANJA,HERCULES,SIM,0.0,NAO,576.110364415,300.29,0.0
107904,240761514,VERMELHO,MTA,NAO,0.0,NAO,423.57027550199996,228.87,0.0
107921,14807836,INOX,TRAMONTINA,NAO,1.0,NAO,300.309954706,197.29629629599998,0.0
107925,653424,INOX,TRAMONTINA,NAO,0.0,NAO,799.876765744,138.9,0.0
107952,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,745.433530585,39.49,0.0
107963,260010022,PRETO,PANELA MINEIRA,SIM,1.0,NAO,23.7259136868,69.99,0.0
107984,240761236,PRETO,MTA,NAO,1.0,NAO,652.429794517,197.99,1.0
107994,263052620,PRETO,EURO HOME,NAO,0.0,NAO,56.8044519134,84.99,0.0
108004,653424,INOX,TRAMONTINA,NAO,0.0,NAO,148.513700548,152.225,0.0
108010,225903010,PRETO,JOMAFE,NAO,1.0,NAO,60.9263211879,219.99,0.0
108016,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,291.805929323,39.99,0.0
108019,257102126,LARANJA,HERCULES,SIM,0.0,NAO,315.748266882,395.235,0.0
108021,14228752,VERMELHO,TRAMONTINA DESIGN COLLECTION,NAO,1.0,NAO,533.468436689,274.77,0.0
108064,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,629.82774834,154.305,0.0
108065,260010022,PRETO,PANELA MINEIRA,SIM,1.0,NAO,294.90456678,64.99,0.0
108067,260009318,PRETO,PANELA MINEIRA,SIM,1.0,NAO,672.684781094,424.99,0.0
108094,653424,INOX,TRAMONTINA,NAO,0.0,NAO,25.923198710100003,146.91,0.0
108108,255994516,VERMELHO,DONA CHEFA,NAO,1.0,NAO,159.76824096,59.99,0.0
108111,240761428,VERMELHO,MTA,NAO,0.0,NAO,201.429555231,161.79,0.0
108118,255994078,PRETO,DONA CHEFA,NAO,1.0,NAO,775.278580592,130.89,0.0
108124,260008666,AZUL,PANELA MINEIRA,SIM,1.0,NAO,970.9526767189999,99.99,0.0
108128,260010022,PRETO,PANELA MINEIRA,SIM,1.0,NAO,975.237393118,69.99,0.0
108132,10697168,PRETO,TRAMONTINA,NAO,0.0,NAO,861.05806517,101.3715,0.0
108135,653372,INOX,TRAMONTINA,NAO,0.0,NAO,372.41507108900004,132.753,0.0
108181,255994462,PRETO,DONA CHEFA,NAO,1.0,NAO,630.365901476,138.49866666666665,0.0
108209,653244,PRETO,TRAMONTINA,NAO,1.0,NAO,417.457506646,144.24433333333334,0.0
108221,255487744,COBRE,LA CUISINE,NAO,0.0,NAO,301.62267093,149.99,1.0
108245,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,324.321478455,72.9,1.0
108262,10191276,PRETO,ALUMINIO RAMOS,NAO,0.0,SIM,963.727674347,67.47,0.0
108272,255993834,PRETO,DONA CHEFA,NAO,1.0,NAO,686.551644405,62.04,0.0
108300,239170912,LARANJA,HERCULES,SIM,0.0,NAO,269.286456477,384.99,0.0
108301,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,521.323484436,38.5163157895,0.0
108305,653424,INOX,TRAMONTINA,NAO,0.0,NAO,488.147998243,129.0,0.0
108308,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,203.9013093,167.445,0.0
108311,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,439.61048256099997,71.94,0.0
108315,260011836,PRETO,FUMIL,SIM,1.0,NAO,338.986738752,114.99,0.0
108317,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,115.617892002,39.99,0.0
108350,11418558,INOX,TRAMONTINA,NAO,1.0,NAO,390.048539595,164.99,0.0
108353,239170860,LARANJA,HERCULES,SIM,0.0,NAO,970.6837634689999,361.19,0.0
108355,257102254,VERMELHO,HERCULES,SIM,0.0,NAO,891.699373485,499.99,0.0
108380,239171072,PRETO,HERCULES,SIM,0.0,NAO,437.03818031599997,223.99,0.0
108384,259619988,PRETO,FUMIL,SIM,0.0,NAO,500.952488637,36.78,0.0
108385,257104182,LARANJA,HERCULES,SIM,0.0,NAO,733.59852842,299.99,0.0
108389,263053320,VERMELHO,EURO HOME,NAO,0.0,NAO,589.7159472999999,119.99,0.0
108393,259620078,PRETO,FUMIL,SIM,1.0,NAO,588.911908493,149.0,0.0
108396,255994302,VERMELHO,DONA CHEFA,NAO,1.0,NAO,921.6408484860001,69.99,0.0
108412,653372,INOX,TRAMONTINA,NAO,0.0,NAO,93.0621899254,130.760571429,0.0
108433,218994434,CHOCOLATE,CERAFLAME,NAO,1.0,NAO,604.637119978,141.9,0.0
108467,260008752,PRETO,PANELA MINEIRA,SIM,0.0,NAO,119.35614382799999,129.99,0.0
108468,239170634,BRANCO,HERCULES,SIM,0.0,NAO,634.324042584,314.99,0.0
108477,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,774.272306518,141.33,0.0
108480,14807824,INOX,TRAMONTINA,NAO,1.0,NAO,8.05868964638,302.93,1.0
108485,234081082,VERMELHO,LA CUISINE,NAO,0.0,NAO,219.150881457,226.46,0.0
108492,255487744,COBRE,LA CUISINE,NAO,0.0,NAO,396.343083315,149.99,1.0
108513,260009670,PRETO,PANELA MINEIRA,SIM,1.0,NAO,694.615339098,84.99,1.0
108516,653408,INOX,TRAMONTINA,NAO,0.0,NAO,96.96099829479999,142.6,0.0
108521,653408,INOX,TRAMONTINA,NAO,0.0,NAO,420.989285861,111.37,0.0
108542,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,791.29801558,164.75400000000002,0.0
108581,216538702,INOX,TRAMONTINA,NAO,0.0,NAO,426.261111183,93.7954545455,0.0
108623,255487744,COBRE,LA CUISINE,NAO,0.0,NAO,607.8094155169999,150.132857143,0.0
108656,258248800,VERMELHO,HERCULES,SIM,0.0,NAO,4.90085712964,117.5164285715,0.0
108664,263053414,VERMELHO,EURO HOME,NAO,0.0,NAO,332.423532716,84.9,0.0
108665,259620548,PRETO,FUMIL,SIM,0.0,NAO,489.039458589,77.445,0.0
108675,260010022,PRETO,PANELA MINEIRA,SIM,1.0,NAO,550.485985777,69.99,0.0
108682,653372,INOX,TRAMONTINA,NAO,0.0,NAO,160.317061776,138.9,0.0
108697,259620548,PRETO,FUMIL,SIM,0.0,NAO,55.7255401151,130.03,0.0
108711,260009318,PRETO,PANELA MINEIRA,SIM,1.0,NAO,647.886718048,315.01,0.0
108727,257102254,VERMELHO,HERCULES,SIM,0.0,NAO,453.21604552699995,499.99,0.0
108748,259620548,PRETO,FUMIL,SIM,0.0,NAO,118.530951697,364.945,0.0
108767,223401814,VERMELHO,CERAFLAME,NAO,1.0,NAO,671.0303012630001,229.9,0.0
108782,14807832,INOX,TRAMONTINA,NAO,1.0,NAO,197.586557028,175.555294118,0.0
108800,239171072,PRETO,HERCULES,SIM,0.0,NAO,710.0941353869999,279.9,0.0
108801,216538702,INOX,TRAMONTINA,NAO,0.0,NAO,443.858148598,203.595,0.0
108814,653372,INOX,TRAMONTINA,NAO,0.0,NAO,329.848639576,127.29,0.0
108826,653384,INOX,TRAMONTINA,NAO,0.0,NAO,990.54017269,168.5,0.0
108829,14807836,INOX,TRAMONTINA,NAO,1.0,NAO,685.590559199,215.04,0.0
108834,653372,INOX,TRAMONTINA,NAO,0.0,NAO,442.434090785,128.99,0.0
108857,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,867.987365776,72.6866666667,0.0
108868,255983052,PRETO,DONA CHEFA,NAO,1.0,NAO,94.8769330691,88.06507246385002,0.0
108870,216538702,INOX,TRAMONTINA,NAO,0.0,NAO,922.3216699860001,103.44347826100001,0.0
108886,257102254,VERMELHO,HERCULES,SIM,0.0,NAO,776.228317879,155.54673913050001,0.0
108888,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,221.19389743099998,207.65,0.0
108901,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,111.50811726,39.99,1.0
108914,653408,INOX,TRAMONTINA,NAO,0.0,NAO,365.3640155,111.37,0.0
108919,240761462,VERMELHO,MTA,NAO,0.0,NAO,115.430726458,214.752,0.0
108929,263101414,VERMELHO,EURO HOME,NAO,0.0,NAO,889.159390134,118.0,0.0
108932,260010140,PRETO,PANELA MINEIRA,SIM,1.0,NAO,939.635969287,62.49,0.0
108934,259620548,PRETO,FUMIL,SIM,0.0,NAO,250.06035004400002,130.03,0.0
108936,259619988,PRETO,FUMIL,SIM,0.0,NAO,721.9535802,25.99,0.0
108968,653424,INOX,TRAMONTINA,NAO,0.0,NAO,31.660287356100003,131.217647059,0.0
108970,257529560,AZUL,HAPPYCALL,SIM,0.0,NAO,982.5861646760001,754.99,1.0
108974,257526164,VERMELHO,HAPPYCALL,SIM,0.0,NAO,311.950223453,600.2775,0.0
108989,225902936,PRETO,JOMAFE,NAO,1.0,NAO,836.9020531939999,445.565,0.0
108997,258248692,VERMELHO,HERCULES,SIM,0.0,NAO,755.87187367,290.85249999999996,0.0
109001,653408,INOX,TRAMONTINA,NAO,0.0,NAO,137.389325451,136.14,0.0
109005,10697156,INOX,TRAMONTINA,NAO,0.0,NAO,167.876292087,150.565,0.0
109008,11418558,INOX,TRAMONTINA,NAO,1.0,NAO,858.002465153,164.99,0.0
109016,239171072,PRETO,HERCULES,SIM,0.0,NAO,494.50171182800005,339.99,0.0
109028,239170860,LARANJA,HERCULES,SIM,0.0,NAO,457.26519403300006,363.37,1.0
109030,14807832,INOX,TRAMONTINA,NAO,1.0,NAO,913.755925769,166.9,0.0
109041,653424,INOX,TRAMONTINA,NAO,0.0,NAO,338.440508271,155.95,0.0
109061,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,872.37040426,162.36857142899999,0.0
109074,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,601.79741976,68.6156923077,0.0
109099,239170826,LARANJA,HERCULES,SIM,0.0,NAO,666.663839541,107.40212820513332,0.0
109105,255994742,VERMELHO,DONA CHEFA,NAO,1.0,NAO,211.220745058,146.18856410256666,0.0
109107,239171072,PRETO,HERCULES,SIM,0.0,NAO,126.3275938,184.975,0.0
109118,11418558,INOX,TRAMONTINA,NAO,1.0,NAO,52.339842214399994,164.99,0.0
109121,240761514,VERMELHO,MTA,NAO,0.0,NAO,634.866941736,219.186875,0.0
109123,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,209.324487557,72.74,0.0
109132,260007420,PRETO,PANELA MINEIRA,SIM,1.0,NAO,870.293270333,129.99,1.0
109137,216538702,INOX,TRAMONTINA,NAO,0.0,NAO,416.383912916,100.78,0.0
109145,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,312.221103783,72.9,0.0
109151,260010140,PRETO,PANELA MINEIRA,SIM,1.0,NAO,885.561843924,59.99,0.0
109156,260011582,PRETO,FUMIL,SIM,1.0,NAO,783.637685076,99.99,0.0
109164,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,484.333659964,149.115,0.0
109167,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,896.838530137,38.8919607843,0.0
109170,260006436,LARANJA,PANELA MINEIRA,SIM,1.0,NAO,327.989021816,149.99,0.0
109199,14807832,INOX,TRAMONTINA,NAO,1.0,NAO,612.130153867,164.76,1.0
109201,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,273.91741858,71.94,0.0
109210,653424,INOX,TRAMONTINA,NAO,0.0,NAO,911.5770681710001,138.9,0.0
109226,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,120.43642509600001,72.9,0.0
109229,239170666,BRANCO,HERCULES,SIM,0.0,NAO,881.6318983110001,52.94500000000001,0.0
109236,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,623.2469173640001,32.99,1.0
109248,653408,INOX,TRAMONTINA,NAO,0.0,NAO,841.889127455,113.967777778,0.0
109256,239170860,LARANJA,HERCULES,SIM,0.0,NAO,938.4128895160001,131.483888889,0.0
109288,653412,INOX,TRAMONTINA,NAO,0.0,NAO,939.063465092,149.0,1.0
109294,653408,INOX,TRAMONTINA,NAO,0.0,NAO,290.100249218,111.37,0.0
109304,258248800,VERMELHO,HERCULES,SIM,0.0,NAO,410.492100558,75.68,0.0
109315,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,369.03905208300006,39.99,0.0
109325,259619988,PRETO,FUMIL,SIM,0.0,NAO,391.78726280300003,25.99,0.0
109329,259619988,PRETO,FUMIL,SIM,0.0,NAO,615.6955322000001,36.26,0.0
109330,260008380,LARANJA,PANELA MINEIRA,SIM,1.0,NAO,725.8327155530001,99.99,1.0
109341,263052790,LARANJA,EURO HOME,NAO,0.0,NAO,487.632818724,113.118,0.0
109342,260007504,PRETO,PANELA MINEIRA,SIM,0.0,NAO,121.585595767,94.99,0.0
109344,10697176,PRETO,TRAMONTINA,NAO,0.0,NAO,153.207217939,207.445,0.0
109361,258248692,VERMELHO,HERCULES,SIM,0.0,NAO,107.417178206,319.9,0.0
109384,257168996,VERMELHO,HERCULES,NAO,0.0,NAO,534.766893624,273.9,1.0
109404,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,565.23149814,38.5163157895,0.0
109410,257170788,PRETO,PANELA MINEIRA,NAO,0.0,NAO,545.491025735,169.25315789475,0.0
109411,257104182,LARANJA,HERCULES,SIM,0.0,NAO,686.4157916730001,299.99,0.0
109422,261899096,PRETO,PANELA MINEIRA,SIM,1.0,NAO,491.83357288300004,54.99,0.0
109427,260008474,PRETO,FUMIL,SIM,1.0,NAO,469.83462113800005,64.99,0.0
109428,653424,INOX,TRAMONTINA,NAO,0.0,NAO,984.539626549,141.31,0.0
109447,653372,INOX,TRAMONTINA,NAO,0.0,NAO,720.5650343489999,127.29,0.0
109470,653372,INOX,TRAMONTINA,NAO,0.0,NAO,90.39280039229999,109.6,0.0
109504,239170826,LARANJA,HERCULES,SIM,0.0,NAO,668.60325252,142.29500000000002,0.0
109505,240761462,VERMELHO,MTA,NAO,0.0,NAO,662.84375697,174.99,0.0
109509,14807836,INOX,TRAMONTINA,NAO,1.0,NAO,986.258530112,186.530526316,0.0
109516,10697172,INOX,TRAMONTINA,NAO,0.0,NAO,894.240574127,260.58,0.0
109526,653424,INOX,TRAMONTINA,NAO,0.0,NAO,394.194730095,104.98,0.0
109535,239170784,LARANJA,HERCULES,SIM,0.0,NAO,750.876990923,300.62,0.0
109558,260006992,PRETO,PANELA MINEIRA,SIM,1.0,NAO,774.3774697660001,269.99,0.0
109568,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,74.8130763863,61.04,0.0
109572,260009318,PRETO,PANELA MINEIRA,SIM,1.0,NAO,654.0315100930001,399.99,0.0
109575,653424,INOX,TRAMONTINA,NAO,0.0,NAO,456.90532874400003,139.9,0.0
109608,653408,INOX,TRAMONTINA,NAO,0.0,NAO,962.983475335,142.6,0.0
109620,239170860,LARANJA,HERCULES,SIM,0.0,NAO,208.776154827,136.7,0.0
109634,240761236,PRETO,MTA,NAO,1.0,NAO,895.2151681910001,130.8,0.0
109641,218994434,CHOCOLATE,CERAFLAME,NAO,1.0,NAO,159.17723785200002,124.9,0.0
109643,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,912.4856875410001,39.99,0.0
109655,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,844.809921443,139.100754717,0.0
109671,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,293.972692809,71.94,0.0
109685,260010022,PRETO,PANELA MINEIRA,SIM,1.0,NAO,61.8483379955,69.99,0.0
109696,240761462,VERMELHO,MTA,NAO,0.0,NAO,102.768573586,193.8,0.0
109713,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,382.101615485,164.9,0.0
109720,654396,INOX,TRAMONTINA,NAO,0.0,NAO,999.312736622,161.476875,0.0
109736,239170666,BRANCO,HERCULES,SIM,0.0,NAO,50.9977334704,110.27189903845,0.0
109751,255994270,PRETO,DONA CHEFA,NAO,1.0,NAO,587.749356615,59.0669230769,0.0
109766,653408,INOX,TRAMONTINA,NAO,0.0,NAO,318.037375527,114.259431818,0.0
109769,260007504,PRETO,PANELA MINEIRA,SIM,0.0,NAO,734.397194291,94.99,0.0
109778,14807832,INOX,TRAMONTINA,NAO,1.0,NAO,951.305674371,175.555294118,0.0
109817,653408,INOX,TRAMONTINA,NAO,0.0,NAO,773.1966131830001,111.8834,0.0
109822,10191276,PRETO,ALUMINIO RAMOS,NAO,0.0,SIM,735.537044105,72.52,0.0
109854,653408,INOX,TRAMONTINA,NAO,0.0,NAO,321.342273777,136.14,0.0
109855,239170826,LARANJA,HERCULES,SIM,0.0,NAO,174.557011948,132.82095238099998,0.0
109857,14807828,INOX,TRAMONTINA,NAO,1.0,NAO,138.92890757799998,129.501904762,0.0
109875,653408,INOX,TRAMONTINA,NAO,0.0,NAO,828.278703485,134.343636364,0.0
109897,653408,INOX,TRAMONTINA,NAO,0.0,NAO,72.0833428109,132.06909090899998,0.0
109902,653424,INOX,TRAMONTINA,NAO,0.0,NAO,604.878271808,104.98,0.0
109906,263050842,VERMELHO,EURO HOME,NAO,0.0,NAO,459.251514455,116.19176630425001,0.0
109923,14807824,INOX,TRAMONTINA,NAO,1.0,NAO,774.482616387,127.4035326085,0.0
109930,258248692,VERMELHO,HERCULES,SIM,0.0,NAO,543.981009987,138.61529891275,0.0
109962,653412,INOX,TRAMONTINA,NAO,0.0,NAO,601.385714244,149.827065217,0.0
109978,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,439.79506354,39.99,0.0
109991,239171072,PRETO,HERCULES,SIM,0.0,NAO,713.293827857,81.16,0.0
110000,653408,INOX,TRAMONTINA,NAO,0.0,NAO,803.1800429110001,122.33,0.0
110007,259733592,PRETO,PANELA MINEIRA,SIM,0.0,NAO,124.372873646,38.8233333333,0.0
110016,653424,INOX,TRAMONTINA,NAO,0.0,NAO,288.172043328,146.91,0.0
110017,653412,INOX,TRAMONTINA,NAO,0.0,NAO,586.2238747719999,162.9,0.0
110033,14807816,INOX,TRAMONTINA,NAO,1.0,NAO,132.946924811,122.5,0.0
110049,653412,INOX,TRAMONTINA,NAO,0.0,NAO,209.40035249,165.9,0.0
110054,653384,INOX,TRAMONTINA,NAO,0.0,NAO,131.823756932,159.0,0.0
110066,654396,INOX,TRAMONTINA,NAO,0.0,NAO,919.1714368180001,145.8,0.0
110087,10191276,PRETO,ALUMINIO RAMOS,NAO,0.0,SIM,936.8505700510001,216.638,0.0
110102,11418558,INOX,TRAMONTINA,NAO,1.0,NAO,408.52701119,287.476,0.0
110111,239170912,LARANJA,HERCULES,SIM,0.0,NAO,942.1216845160001,358.31399999999996,0.0
110123,258248800,VERMELHO,HERCULES,SIM,0.0,NAO,339.281390602,429.152,0.0
110126,257102254,VERMELHO,HERCULES,SIM,0.0,NAO,422.82787063300003,499.99,0.0
110130,653408,INOX,TRAMONTINA,NAO,0.0,NAO,155.04219882700002,128.89,0.0
110131,259620078,PRETO,FUMIL,SIM,1.0,NAO,975.82072172,109.99,0.0
110144,653372,INOX,TRAMONTINA,NAO,0.0,NAO,27.120476332800003,127.575,0.0
110145,240761514,VERMELHO,MTA,NAO,0.0,NAO,416.196841918,216.8,0.0
110156,653408,INOX,TRAMONTINA,NAO,0.0,NAO,832.613390725,116.072,0.0
110186,653408,INOX,TRAMONTINA,NAO,0.0,NAO,413.26695567400003,113.967777778,0.0
110198,240761142,PRETO,MTA,NAO,1.0,NAO,733.4675064789999,139.99,0.0
110212,257526046,MARROM,HAPPYCALL,SIM,0.0,NAO,438.167464792,146.49,0.0
110243,14807836,INOX,TRAMONTINA,NAO,1.0,NAO,168.989974811,152.99,0.0
110252,257168996,INOX,TRAMONTINA,NAO,0.0,NAO,265.860921959,159.49,0.0
110254,239171072,PRETO,HERCULES,SIM,0.0,NAO,473.335146134,165.99,0.0
110255,216538788,INOX,TRAMONTINA,NAO,1.0,NAO,980.432295459,89.9,0.0
110261,653412,INOX,TRAMONTINA,NAO,0.0,NAO,420.523745064,152.45,0.0
110262,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,647.406725672,154.266666667,0.0
110263,240761514,VERMELHO,MTA,NAO,0.0,NAO,95.68312237010001,216.8,1.0
110289,258248692,VERMELHO,HERCULES,SIM,0.0,NAO,290.464939981,319.9,0.0
110293,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,578.084870672,165.60888888899999,0.0
110300,260010140,PRETO,PANELA MINEIRA,SIM,1.0,NAO,835.1221148489999,59.99,0.0
110301,240761428,VERMELHO,MTA,NAO,0.0,NAO,734.0640268510001,96.095,0.0
110311,14807828,INOX,TRAMONTINA,NAO,1.0,NAO,565.303796914,132.2,0.0
110313,239171072,PRETO,HERCULES,SIM,0.0,NAO,988.128541619,165.99,0.0
110333,653408,INOX,TRAMONTINA,NAO,0.0,NAO,45.286298565500005,109.93,0.0
110340,239170944,PRETO,HERCULES,SIM,0.0,NAO,238.747786473,193.75,0.0
110347,653408,INOX,TRAMONTINA,NAO,0.0,NAO,9.30465257899,111.116363636,0.0
110359,255487744,COBRE,LA CUISINE,NAO,0.0,NAO,416.97990170400004,150.132857143,0.0
110363,11418558,INOX,TRAMONTINA,NAO,1.0,NAO,80.7524350537,164.99,0.0
110365,255994742,VERMELHO,DONA CHEFA,NAO,1.0,NAO,375.09586188199995,53.78,1.0
110371,653412,INOX,TRAMONTINA,NAO,0.0,NAO,880.9471169310001,101.39,0.0
110375,653412,INOX,TRAMONTINA,NAO,0.0,NAO,393.629435154,149.0,1.0
110403,653408,INOX,TRAMONTINA,NAO,0.0,NAO,363.57190201099996,110.896666667,1.0
110407,239171104,PRETO,HERCULES,SIM,0.0,NAO,45.2177211814,239.99,0.0
110417,223401814,VERMELHO,CERAFLAME,NAO,1.0,NAO,982.22197302,228.9,0.0
110447,260011986,PRETO,FUMIL,SIM,1.0,NAO,34.5192818847,69.99,0.0
110472,260012272,PRETO,PANELA MINEIRA,SIM,1.0,NAO,484.82825365400004,79.99,0.0
110477,255994356,PRETO,DONA CHEFA,NAO,1.0,NAO,960.881480385,97.502142857,0.0
110483,653408,INOX,TRAMONTINA,NAO,0.0,NAO,963.839049881,115.014285714,0.0
110526,259619988,PRETO,FUMIL,SIM,0.0,NAO,659.3616164619999,25.99,0.0
110575,263052790,LARANJA,EURO HOME,NAO,0.0,NAO,319.299616116,119.9,0.0
110580,257526206,MARROM,HAPPYCALL,SIM,0.0,NAO,104.94608598200001,126.44500000000001,0.0
110583,216538702,INOX,TRAMONTINA,NAO,0.0,NAO,510.109968526,132.99,0.0
110598,653412,INOX,TRAMONTINA,NAO,0.0,NAO,784.044616134,149.0,0.0
110610,653372,INOX,TRAMONTINA,NAO,0.0,NAO,241.916830703,128.873846154,0.0
110617,260010140,PRETO,PANELA MINEIRA,SIM,1.0,NAO,887.204831479,59.99,0.0
110636,260009982,PRETO,FUMIL,SIM,1.0,NAO,434.883961916,89.99,0.0
110640,260007034,PRETO,PANELA MINEIRA,SIM,1.0,NAO,4.59485140705,209.99,0.0
110648,653424,INOX,TRAMONTINA,NAO,0.0,NAO,333.637396616,138.9,0.0
110661,653424,INOX,TRAMONTINA,NAO,0.0,NAO,532.3487748819999,155.95,0.0
110663,260006062,PRETO,PANELA MINEIRA,SIM,1.0,NAO,781.913964887,105.87,0.0
110670,14228752,VERMELHO,TRAMONTINA DESIGN COLLECTION,NAO,1.0,NAO,701.36319278,87.24284615385,0.0
110700,260006906,PRETO,PANELA MINEIRA,SIM,1.0,NAO,259.774767532,68.6156923077,0.0
110703,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,706.4991564610001,164.9,0.0
110716,263052790,LARANJA,EURO HOME,NAO,0.0,NAO,268.767080106,129.99,0.0
110722,239170826,LARANJA,HERCULES,SIM,0.0,NAO,844.278438893,274.99,0.0
110736,653408,INOX,TRAMONTINA,NAO,0.0,NAO,375.60961307,126.82352941200001,0.0
110754,255993984,PRETO,DONA CHEFA,NAO,1.0,NAO,375.09586188199995,162.615147059,0.0
110757,260010598,PRETO,FUMIL,SIM,1.0,NAO,925.454260072,198.406764706,0.0
110763,239170666,BRANCO,HERCULES,SIM,0.0,NAO,105.38951636899999,234.198382353,0.0
110777,260006992,PRETO,PANELA MINEIRA,SIM,1.0,NAO,194.080565893,269.99,0.0
110788,260011868,PRETO,PANELA MINEIRA,SIM,1.0,NAO,123.562986754,134.99,0.0
110789,239170860,LARANJA,HERCULES,SIM,0.0,NAO,644.537919775,361.19,0.0
110790,216538948,INOX,TRAMONTINA,NAO,1.0,NAO,728.9362276239999,141.33,0.0
110791,260010512,PRETO,PANELA MINEIRA,SIM,0.0,NAO,199.217926357,145.7314285715,0.0
110794,255487744,COBRE,LA CUISINE,NAO,0.0,NAO,235.486880014,150.132857143,0.0
110810,260008666,AZUL,PANELA MINEIRA,SIM,1.0,NAO,115.44065104299999,99.99,0.0
