,ITEM_ID,ALTURA,COR,LARGURA,MARCA,PARA_LAVA_LOUCAS,PESO,PROFUNDIDADE,TEM_TAMPA,SESSION_ID,ITEM_PRICE,INTERESTED
83784,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,251.520133084,104.85375,0.0
83786,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,929.0604250010001,103.330241935,0.0
83802,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,31.182449139299997,110.66602941200001,0.0
83809,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,572.347997847,119.99,0.0
83813,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,441.14006003099996,109.698125,0.0
83815,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,874.798360202,112.48214285700001,0.0
83820,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,867.8349048560001,105.502613636,0.0
83823,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,952.99728058,102.29647058799999,0.0
83827,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,464.003848655,109.46791666700001,0.0
83835,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,153.68351588,104.52675,0.0
83839,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,647.8587665059999,107.091351351,0.0
83843,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,135.0,34.0,0.0,890.453819202,35.9,0.0
83849,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,682.441283041,99.99,0.0
83864,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,659.866630043,111.34708333299999,0.0
83870,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,10.5482452188,109.611764706,0.0
83881,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,416.53730316800005,103.121481481,0.0
83884,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,536.303622001,102.29647058799999,0.0
83887,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,150.0,34.0,0.0,594.7840669990001,38.626666666700004,0.0
83888,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,356.853910947,102.71666666700001,0.0
83893,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,150.0,34.0,0.0,788.347924072,35.9,0.0
83898,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,150.0,34.0,0.0,494.908699712,37.945,0.0
83900,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,376.58611709400003,109.654507042,0.0
83906,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,46.793573951499994,106.973636364,0.0
83917,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,932.4078275989999,108.831282051,0.0
83920,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,58.672838078599995,109.698125,0.0
83934,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,135.0,34.0,0.0,998.699264541,40.0833333333,0.0
83938,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,970.764003829,103.68547619,0.0
83940,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,598.338502189,104.27571428600001,0.0
83947,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,355.511253794,107.288181818,0.0
83949,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,803.323577069,109.15409090899999,0.0
83950,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,496.96892382199997,110.4498,0.0
83955,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,454.00874737699996,115.284772727,0.0
83959,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,910.7707947819999,118.606153846,0.0
83962,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,160.629231886,104.9,0.0
83963,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,543.505318904,106.742258065,0.0
83965,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,846.1839455319999,119.99,0.0
83967,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,708.811340771,104.572,0.0
83969,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,988.147906946,108.29593220299999,0.0
83975,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,135.0,34.0,0.0,833.2477359789999,39.99,0.0
83988,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,156.581888809,103.79075471700001,0.0
83991,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,932.129823258,109.55309090899999,0.0
84000,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,980.459566302,104.042903226,0.0
84005,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,88.97163550559999,104.956451613,0.0
84007,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,88.10209933649999,105.502613636,0.0
84013,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,637.174705936,111.97375,0.0
84018,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,No,150.0,34.0,0.0,123.847974063,35.9,0.0
84020,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,729.340389,107.107222222,0.0
84024,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,439.1192273,106.52793103399999,0.0
84028,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,225.770736818,104.042903226,0.0
84036,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,774.262101954,109.798382353,0.0
84040,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,950.481320391,112.166190476,0.0
84049,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,291.10265499400003,107.76521739100001,0.0
84061,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,679.919004789,109.798382353,0.0
84066,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,596.450766544,102.347894737,0.0
84070,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,337.341047636,99.99,1.0
84076,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,790.240506109,101.1378125,0.0
84080,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,786.381649936,109.9,1.0
84083,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,414.267058459,99.99,0.0
84084,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,613.752166554,99.99,0.0
84085,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,293.976156296,104.009047619,0.0
84101,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,342.209392976,109.42901960799999,0.0
84103,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,840.32057218,99.99,0.0
84109,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,192.96587437099998,109.287169811,0.0
84117,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,166.892168516,110.528571429,0.0
84125,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,252.63573786900002,99.99,0.0
84126,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,90.12396504040001,106.108108108,0.0
84142,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,499.11608955800006,106.108108108,0.0
84144,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,249.89633681599997,128.508181818,0.0
84161,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,47.417723440100005,119.99,0.0
84173,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,191.024185238,113.95220339,0.0
84174,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,223.683178034,111.34708333299999,0.0
84175,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,321.034442893,101.1378125,0.0
84179,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,390.057273971,103.330241935,0.0
84182,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,78.8702473338,119.99,0.0
84202,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,755.590300954,111.36525,0.0
84204,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,17.627139445999997,106.941666667,0.0
84208,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,752.3266691069999,102.438666667,0.0
84209,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,15.5572485845,109.9,1.0
84216,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,26.4485993108,111.15783783799999,0.0
84218,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,118.752135148,108.93285714299999,0.0
84237,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,54.5399339331,108.741803279,0.0
84241,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,122.64373796,103.121481481,0.0
84243,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,652.131322831,109.93,0.0
84244,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,217.725799943,104.572,0.0
84250,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,252.23670056400002,106.198536585,0.0
84260,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,806.264223573,106.973636364,0.0
84264,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,251.813360986,109.798382353,0.0
84273,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,755.106956673,107.55727272700001,0.0
84277,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,120.0,34.0,0.0,984.402283962,35.9,0.0
84282,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,623.905108324,104.99,1.0
84288,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,735.334466592,99.99,0.0
84289,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,845.505423774,103.0868,0.0
84300,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,788.0734764819999,119.99,0.0
84302,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,36.9540603825,101.15825,0.0
84314,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,133.704289203,111.09633333299999,0.0
84316,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,781.872084455,107.68284090899999,0.0
84320,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,20.5467307852,109.798382353,0.0
84324,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,74.5779161675,108.865316456,0.0
84327,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,10.5310864893,106.676216216,0.0
84328,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,456.908939046,103.330241935,0.0
84337,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,120.0,34.0,0.0,626.169108585,39.99,0.0
84339,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,348.434282634,107.76521739100001,0.0
84341,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,379.33094786,104.324666667,0.0
84342,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,911.5861210139999,108.348979592,0.0
84370,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,430.675527144,109.26897959200001,0.0
84374,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,540.881015389,109.46791666700001,0.0
84387,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,254.793978716,103.369545455,0.0
84390,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,35.3115293594,104.57970588200001,0.0
84411,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,478.787721525,100.62227272700001,0.0
84413,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,448.64414757800006,111.34708333299999,0.0
84415,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,786.0956292330001,107.68284090899999,0.0
84423,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,754.468284261,112.004166667,0.0
84436,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,173.067790641,100.514117647,0.0
84459,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,355.71873465199997,109.42901960799999,0.0
84466,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,277.491693315,104.009047619,0.0
84468,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,620.489699342,111.34708333299999,0.0
84472,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,47.1645686796,110.4498,0.0
84474,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,765.101558987,103.121481481,0.0
84475,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,799.571272792,111.97375,0.0
84476,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,723.28467268,99.99,1.0
84479,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,931.660508455,109.48441558399999,0.0
84487,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,172.454229109,109.55309090899999,0.0
84493,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,95.26405239290001,101.381,0.0
84495,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,216.05706086,106.108108108,0.0
84497,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,379.592860734,106.098723404,0.0
84501,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,135.0,34.0,0.0,339.580702624,35.9,1.0
84511,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,886.08704349,102.438666667,0.0
84512,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,706.675185272,107.392469136,0.0
84526,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,120.0,34.0,0.0,99.3920842016,36.8088888889,0.0
84536,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,317.919062562,104.99,1.0
84540,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,730.53383664,107.55727272700001,0.0
84548,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,276.524997896,104.042903226,0.0
84552,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,467.260794813,107.392469136,0.0
84565,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,794.5084697919999,107.55727272700001,0.0
84572,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,633.2903974469999,108.348979592,0.0
84574,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,881.0049042969999,105.11659340700001,0.0
84583,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,822.490693791,108.865316456,0.0
84587,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,273.45412362,110.35507462700001,0.0
84591,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,321.513308746,108.29593220299999,0.0
84592,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,724.5917969530001,101.772,0.0
84593,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,551.434726094,104.042903226,0.0
84594,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,584.3822972419999,110.95115942,0.0
84601,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,928.79280448,107.76521739100001,0.0
84615,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,216.546732581,99.99,1.0
84621,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,943.1874458089999,104.91730769200001,0.0
84628,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,562.236709424,102.99,1.0
84634,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,448.989862842,109.17462365600001,0.0
84635,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,657.29650974,105.45,0.0
84637,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,762.7619515460001,119.99,0.0
84648,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,928.5268229039999,104.956451613,0.0
84660,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,154.02426277700002,106.198536585,0.0
84664,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,486.39572026699994,113.95220339,0.0
84678,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,135.0,34.0,0.0,126.513618749,35.9,0.0
84690,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,767.380649713,104.535555556,0.0
84692,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,74.5233928649,100.339411765,0.0
84696,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,518.116879346,103.121481481,0.0
84707,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,519.047156236,113.95220339,0.0
84710,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,384.18096833699997,106.198536585,0.0
84718,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,44.7988557569,104.324666667,0.0
84733,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,647.20365669,104.99,1.0
84738,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,236.800939529,110.4498,0.0
84739,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,124.11050809299999,110.95115942,0.0
84752,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,567.049128187,100.98,0.0
84754,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,56.132658285699996,119.99,0.0
84761,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,746.0389470460001,108.556666667,0.0
84767,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,120.0,34.0,0.0,673.431927039,39.99,0.0
84771,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,120.0,34.0,0.0,909.1072040089999,35.9,0.0
84780,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,46.710137786000004,101.1378125,0.0
84789,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,488.404404589,99.99,0.0
84793,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,823.23466259,115.284772727,0.0
84797,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,149.06025539200002,102.99,1.0
84808,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,306.273667128,106.098723404,0.0
84814,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,888.8622896810001,101.1378125,0.0
84827,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,322.68394283099997,100.334827586,0.0
84829,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,154.10467833,108.865316456,0.0
84845,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,913.03883068,105.112580645,0.0
84863,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,670.86647097,107.392469136,0.0
84867,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,910.269859195,107.76521739100001,0.0
84870,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,289.083715038,108.205578947,0.0
84872,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,217.556943417,109.611764706,0.0
84876,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,135.0,34.0,0.0,23.2151035973,35.9,0.0
84878,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,592.415016474,101.65666666700001,0.0
84893,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,379.155338881,103.330241935,0.0
84907,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,764.689611818,108.741803279,0.0
84916,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,1000.4898793,106.17296296299999,0.0
84920,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,585.064717927,103.330241935,0.0
84924,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,970.739538558,101.1378125,0.0
84931,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,233.342453529,107.55727272700001,0.0
84933,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,727.098001733,102.71666666700001,0.0
84940,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,780.116895274,103.330241935,0.0
84950,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,207.29585151700002,104.91730769200001,0.0
84951,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,682.710220626,110.95115942,0.0
84966,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,408.597464928,119.99,1.0
84969,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,594.371540082,99.99,0.0
84971,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,29.067549520500002,109.287169811,0.0
84979,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,947.097635146,109.654507042,0.0
84985,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,840.943640172,100.339411765,0.0
84987,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,235.42918886799998,100.339411765,0.0
84988,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,198.587542631,106.431707317,0.0
84993,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,964.0166910519999,109.9,1.0
84995,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,267.080759763,109.48441558399999,0.0
85000,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,915.93422686,110.35507462700001,0.0
85005,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,282.144599781,99.99,1.0
85007,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,128.34175067,115.39888888899999,0.0
85011,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,967.876423383,106.742258065,0.0
85018,10191288,35.75,COLORIDO,32.75,ALUMINIO RAMOS,No,135.0,43.5,0.0,143.420156075,47.9,0.0
85021,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,337.807919464,106.108108108,0.0
85029,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,88.62534598030001,99.99,0.0
85030,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,298.276402148,111.97375,0.0
85046,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,34.9473686399,106.978113208,0.0
85051,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,298.76241793599996,102.99,1.0
85054,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,507.935604249,108.93285714299999,0.0
85058,13712142,14.0,PRATA,21.0,ALUMINIO FORTALEZA,Yes,120.0,34.0,0.0,690.377625148,35.9,0.0
85062,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,633.517826545,106.108108108,0.0
85064,253661478,49.5,GRAFITE,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,132.514781112,117.74125,0.0
85073,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,8.92523392365,104.737826087,0.0
85077,253661510,49.5,VERMELHO,41.5,TRAMONTINA,Yes,120.0,47.0,1.0,240.44106980799998,107.803333333,0.0
85079,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,525.5095703640001,107.65675324700001,0.0
85086,238630912,22.0,COLORIDO,24.0,TRAMONTINA,No,150.0,40.0,1.0,679.527563785,104.956451613,0.0
