,ITEM_ID,ALTURA,COMPOSICAO,COR,LARGURA,MARCA,PROFUNDIDADE,TEM_TAMPA,ITEM_PRICE,INTERESTED
85490,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,120.24,0.0
85491,14526568,18.0,INOX,INOX,23.5,CLASSIC HOME,22.0,1.0,144.9494155845,0.0
85511,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.658831169,0.0
85516,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
85542,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.875135135,0.0
85567,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
85654,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
85674,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
85701,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,1.0
85723,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
85731,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.434444444,0.0
85770,258463516,16.5,ALUMINIO,PRATA,24.0,BRINOX,34.5,0.0,106.73,0.0
85801,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,1.0
85836,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
85871,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,35.9333333333,0.0
85895,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,153.323333333,0.0
85905,258467592,16.5,ALUMINIO,TURQUESA,24.0,BRINOX,34.5,0.0,127.985,0.0
85931,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,268.20875,0.0
85945,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,146.35363636399998,0.0
85969,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
86037,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.596060606,0.0
86050,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.658831169,0.0
86066,257484236,51.125,INOX,INOX,36.375,LA CUISINE,24.375,0.0,151.491082251,0.0
86078,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.323333333,0.0
86100,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,154.99,0.0
86105,293916,22.5,INOX,INOX,28.5,FORMA,28.5,0.0,324.03,0.0
86106,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.74,0.0
86112,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,40.42,0.0
86125,258467592,16.5,ALUMINIO,TURQUESA,24.0,BRINOX,34.5,0.0,87.99,1.0
86131,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,36.4593939394,0.0
86148,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,40.42,0.0
86234,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,1.0
86240,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
86260,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,150.99,0.0
86268,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,150.99,0.0
86272,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.74,0.0
86274,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
86310,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,108.99000000000001,0.0
86360,258467592,16.5,ALUMINIO,TURQUESA,24.0,BRINOX,34.5,0.0,87.99,0.0
86383,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
86411,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
86439,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,142.99,0.0
86490,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,152.34135135100001,0.0
86546,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
86575,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,276.408571429,0.0
86592,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,153.323333333,0.0
86596,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
86643,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
86682,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,153.323333333,0.0
86741,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,142.99,0.0
86746,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,34.92,0.0
86749,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,141.042631579,0.0
86751,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,38.1442307692,0.0
86761,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
86832,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
86889,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.415531915,0.0
86893,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,120.24,0.0
86920,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,136.913076923,0.0
86927,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.323333333,0.0
86935,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,40.42,0.0
87075,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
87087,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.875135135,0.0
87197,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.74,0.0
87235,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,137.784871795,0.0
87245,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
87276,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,136.913076923,0.0
87284,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
87294,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,40.42,0.0
87354,293916,22.5,INOX,INOX,28.5,FORMA,28.5,0.0,324.03,0.0
87383,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,153.323333333,0.0
87395,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
87397,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,1.0
87416,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
87443,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,141.042631579,0.0
87448,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
87462,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,1.0
87469,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
87482,293916,22.5,INOX,INOX,28.5,FORMA,28.5,0.0,324.03,0.0
87501,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
87513,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
87527,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.415531915,0.0
87559,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
87607,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,99.99,1.0
87609,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.832592593,0.0
87628,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
87681,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
87683,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,132.2816666665,0.0
87686,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.573333333,0.0
87715,258467592,16.5,ALUMINIO,TURQUESA,24.0,BRINOX,34.5,0.0,87.99,0.0
87729,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.415531915,0.0
87739,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,141.042631579,0.0
87751,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
87789,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.81828282799998,0.0
87795,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.415531915,0.0
87848,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
87918,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,137.784871795,0.0
87950,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
87955,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.942380952,0.0
88009,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,34.9,0.0
88074,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
88126,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
88136,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
88139,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,40.42,0.0
88172,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
88219,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,37.6743661972,0.0
88273,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
88291,258463516,16.5,ALUMINIO,PRATA,24.0,BRINOX,34.5,0.0,95.2627272727,0.0
88342,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
88396,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
88441,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.596060606,0.0
88457,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
88459,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,150.99,0.0
88465,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.275714286,0.0
88474,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
88477,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.434444444,0.0
88493,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,38.025,0.0
88495,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,84.0075,0.0
88541,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
88573,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
88585,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
88624,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,137.784871795,0.0
88627,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
88634,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.81828282799998,0.0
88665,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,37.7110810811,0.0
88677,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,159.107647059,0.0
88693,258463516,16.5,ALUMINIO,PRATA,24.0,BRINOX,34.5,0.0,87.99,0.0
88696,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
88734,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
88757,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.596060606,0.0
88771,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
88861,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
88906,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,137.784871795,0.0
88917,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.81828282799998,0.0
88957,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,120.24,0.0
89019,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
89033,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.434444444,0.0
89041,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,268.20875,0.0
89069,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.434444444,0.0
89103,293916,22.5,INOX,INOX,28.5,FORMA,28.5,0.0,139.712222222,0.0
89114,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
89116,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,268.20875,0.0
89179,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,40.42,0.0
89228,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
89268,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.275714286,0.0
89343,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
89345,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,131.516315789,0.0
89360,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
89361,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,157.794878049,0.0
89377,258467592,16.5,ALUMINIO,TURQUESA,24.0,BRINOX,34.5,0.0,121.57666666700001,0.0
89386,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
89415,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,1.0
89416,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,152.34135135100001,0.0
89459,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.24,0.0
89472,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,142.847142857,0.0
89489,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,150.99,0.0
89496,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,1.0
89501,258467592,16.5,ALUMINIO,TURQUESA,24.0,BRINOX,34.5,0.0,117.36,0.0
89513,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
89566,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.323333333,0.0
89595,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,126.065471698,0.0
89657,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,37.6743661972,0.0
89660,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,141.042631579,0.0
89688,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,153.323333333,0.0
89692,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
89694,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,35.0955,0.0
89733,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.81828282799998,0.0
89743,258463516,16.5,ALUMINIO,PRATA,24.0,BRINOX,34.5,0.0,87.99,0.0
89748,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
89754,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
89784,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,154.99,0.0
89800,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
89843,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
89925,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
89958,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.596060606,0.0
89969,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,40.42,0.0
89989,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.434444444,0.0
90058,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
90133,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.74,0.0
90134,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,1.0
90141,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
90155,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,132.717272727,0.0
90156,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,40.5826086957,0.0
90168,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.79,0.0
90170,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
90182,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.817586207,0.0
90185,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
90211,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
90217,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.415531915,0.0
90220,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
90251,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.694545455,0.0
90256,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.275714286,0.0
90260,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,165.74,0.0
90268,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
90332,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.24,0.0
90361,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,154.99,0.0
90386,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,40.42,0.0
90391,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
90418,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.596060606,0.0
90428,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
90433,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,38.86,0.0
90520,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,137.565757576,0.0
90524,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,137.565757576,0.0
90527,258467592,16.5,ALUMINIO,TURQUESA,24.0,BRINOX,34.5,0.0,87.99,0.0
90535,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
90547,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
90559,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
90575,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,136.913076923,0.0
90615,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
90617,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.658831169,0.0
90626,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
90632,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
90654,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.74,0.0
90672,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
90679,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
90747,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.573333333,0.0
90755,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.675185185,0.0
90781,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,37.5494565217,0.0
90852,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
90860,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
90865,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
90871,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.323333333,0.0
90960,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
90978,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.49,0.0
90982,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.434444444,0.0
90989,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,159.99,1.0
91011,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,154.99,0.0
91075,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
91092,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,151.418571429,0.0
91101,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
91125,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,142.99,0.0
91134,293916,22.5,INOX,INOX,28.5,FORMA,28.5,0.0,140.7757142855,0.0
91139,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,138.561428571,0.0
91171,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.434444444,0.0
91223,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
91225,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
91233,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,142.99,0.0
91242,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.323333333,0.0
91304,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,130.596060606,0.0
91321,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.323333333,0.0
91336,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,130.2638095235,0.0
91349,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,127.204285714,0.0
91405,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,153.323333333,0.0
91415,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
91418,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
91445,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,131.516315789,0.0
91470,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
91472,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
91538,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
91550,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
91563,293916,22.5,INOX,INOX,28.5,FORMA,28.5,0.0,136.865,0.0
91594,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,133.74,0.0
91614,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
91619,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,34.9,0.0
91689,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.663076923,0.0
91739,293916,22.5,INOX,INOX,28.5,FORMA,28.5,0.0,250.777142857,0.0
91749,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,154.99,0.0
91752,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
91796,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,143.49,0.0
91808,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,40.42,0.0
91821,14526568,18.0,INOX,INOX,23.5,CLASSIC HOME,22.0,1.0,99.9,0.0
91828,248655628,39.0,INOX,INOX,17.7,HERCULES,39.0,0.0,363.37,0.0
91837,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,139.99,0.0
91849,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,146.35363636399998,0.0
91862,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
91904,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
91916,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
91918,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,159.99,1.0
91982,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,153.323333333,0.0
92027,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.434444444,0.0
92031,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
92038,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,140.79,0.0
92110,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,137.565757576,0.0
92142,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,144.99,0.0
92157,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,141.042631579,0.0
92162,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,1.0
92194,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,37.66,0.0
92223,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.275714286,0.0
92241,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.99,0.0
92316,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,126.74,0.0
92338,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
92341,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,169.99,0.0
92351,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,126.74,0.0
92373,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,142.99,0.0
92393,224278746,18.5,ALUMINIO,PRETO,21.5,PANELUX,26.0,1.0,38.86,0.0
92403,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,134.573333333,0.0
92405,253715602,78.25,INOX,INOX,52.75,LA CUISINE,28.75,1.0,154.99,0.0
92417,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,150.99,0.0
92480,11418554,36.0,INOX,INOX,25.5,TRAMONTINA,18.9,0.0,266.11,0.0
92588,218228122,24.0,INOX,INOX,20.0,LA CUISINE,20.0,1.0,129.694545455,0.0
