,ITEM_ID,ALTURA,COR,LARGURA,MARCA,PROFUNDIDADE,SESSION_ID,ITEM_PRICE,INTERESTED
96799,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,212.128478725,81.9,0.0
96800,260007226,23.0,PRETO,25.0,PANELA MINEIRA,34.0,437.111020298,83.445,0.0
96813,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,737.638384017,84.99,0.0
96852,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,63.2856062049,54.99,0.0
96907,260010704,46.0,PRETO,30.0,FUMIL,41.0,679.154585923,39.3788888889,0.0
96929,260011902,26.0,PRETO,29.0,FUMIL,45.0,164.294180016,23.767777777800003,0.0
96959,260010384,46.0,PRETO,30.0,FUMIL,41.0,598.643392072,37.99,0.0
96998,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,229.679684065,74.99,0.0
97033,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,109.170083439,37.99,0.0
97045,260010384,46.0,PRETO,30.0,FUMIL,41.0,925.5024511739999,37.99,0.0
97174,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,435.938591245,56.489999999999995,0.0
97254,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,599.489558086,74.99,0.0
97318,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,692.046689733,54.99,0.0
97326,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,702.31983902,72.9,0.0
97367,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,425.88344899099997,74.99,0.0
97406,260013662,30.0,PRETO,51.0,PANELA MINEIRA,51.0,14.2150069534,99.99,0.0
97442,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,712.9541507089999,99.99,0.0
97448,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,159.586181411,64.99,0.0
97456,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,141.301951042,169.99,0.0
97468,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,871.13789757,84.99,0.0
97480,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,164.251823361,92.49,0.0
97487,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,171.89289654200002,99.99,0.0
97508,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,897.833755197,74.99,0.0
97519,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,666.208462994,74.99,0.0
97533,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,434.583170791,74.99,0.0
97572,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,401.027723251,99.99,0.0
97612,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,510.038495642,87.49,0.0
97639,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,363.105365595,74.99,0.0
97707,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,984.616931806,81.9,0.0
97722,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,108.48737660399999,74.99,0.0
97748,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,271.999862284,54.99,0.0
97770,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,971.6394818189999,54.99,0.0
97778,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,313.12303107900004,74.99,0.0
97842,261900970,30.0,PRETO,51.0,PANELA MINEIRA,51.0,807.2560956210001,136.865,0.0
97965,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,554.011379931,54.99,0.0
98080,260011902,26.0,PRETO,29.0,FUMIL,45.0,878.3282030139999,21.99,0.0
98131,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,437.282122221,54.99,0.0
98152,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,198.19934072200002,81.9,0.0
98178,260010704,46.0,PRETO,30.0,FUMIL,41.0,194.993781408,73.445,0.0
98213,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,286.06261283599997,64.99,0.0
98334,260011902,26.0,PRETO,29.0,FUMIL,45.0,576.240596445,23.6566666667,0.0
98371,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,994.6183356610001,64.99,0.0
98374,256332650,36.5,LARANJA,23.5,HERCULES,2.5,886.371787695,169.99,0.0
98406,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,635.9288518999999,89.9451851852,0.0
98488,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,815.8993772580001,74.99,0.0
98499,260011516,26.0,PRETO,29.0,FUMIL,45.0,510.200075025,64.99,0.0
98505,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,514.588724147,99.99,0.0
98526,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,267.125951709,37.99,0.0
98554,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,887.54228268,99.99,0.0
98558,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,269.240711399,99.99,0.0
98577,260011516,26.0,PRETO,29.0,FUMIL,45.0,696.1785273360001,64.99,0.0
98601,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,421.060053866,64.99,0.0
98624,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,398.501629755,81.9,0.0
98722,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,588.371822518,99.39,0.0
98755,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,998.3914744169999,84.99,0.0
98783,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,593.531280979,84.99,0.0
98911,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,666.849548778,99.99,0.0
98932,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,462.817281789,84.99,1.0
98949,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,956.1847291339999,74.99,0.0
99100,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,280.603387757,84.99,0.0
99135,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,797.4499190560001,54.99,0.0
99149,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,678.527820295,64.99,0.0
99161,260011516,26.0,PRETO,29.0,FUMIL,45.0,546.513285922,64.99,0.0
99165,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,832.422229797,99.39,0.0
99259,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,211.694368893,83.2114814815,0.0
99276,260011902,26.0,PRETO,29.0,FUMIL,45.0,740.858288945,21.99,0.0
99396,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,73.9444316078,59.99,0.0
99411,260010384,46.0,PRETO,30.0,FUMIL,41.0,761.17252086,37.99,0.0
99426,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,975.419885288,81.9,0.0
99449,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,387.524358213,74.99,0.0
99540,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,283.20039110700003,99.99,0.0
99555,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,15.7039303672,74.99,0.0
99558,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,841.7054312999999,74.99,0.0
99561,260011462,26.0,PRETO,29.0,PANELA MINEIRA,45.0,554.144119796,99.99,0.0
99563,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,997.8292482689999,76.372,0.0
99595,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,160.35817157600002,83.2114814815,0.0
99608,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,887.65394067,75.01,0.0
99618,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,359.605259011,84.99,0.0
99628,260011516,26.0,PRETO,29.0,FUMIL,45.0,68.9190386404,64.99,0.0
99817,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,105.07707451700001,101.823333333,0.0
99822,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,749.623316178,64.99,0.0
99836,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,820.8746533389999,99.99,0.0
99860,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,743.205081455,66.0446666667,0.0
99884,256332650,36.5,LARANJA,23.5,HERCULES,2.5,192.387773047,65.51733333335,0.0
99910,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,227.797667258,64.99,0.0
99916,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,863.758721987,99.99,1.0
99942,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,655.7683826909999,74.99,0.0
100165,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,799.377309415,80.518,0.0
100166,261901098,21.0,PRETO,36.0,PANELA MINEIRA,59.0,240.72061757400002,149.99,0.0
100176,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,192.387773047,64.99,0.0
100219,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,954.978612018,76.372,0.0
100243,260011516,26.0,PRETO,29.0,FUMIL,45.0,908.371555977,64.99,0.0
100311,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,831.5628271789999,74.99,0.0
100341,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,827.612681297,64.99,0.0
100342,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,223.409991662,81.9,0.0
100406,256329434,48.0,LARANJA,26.0,HERCULES,2.5,805.922337644,68.44500000000001,0.0
100424,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,70.3255189458,54.99,0.0
100454,260013586,19.0,PRETO,32.0,PANELA MINEIRA,50.0,337.68455699599997,66.7175,0.0
100481,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,284.91896372599996,78.445,0.0
100642,261900970,30.0,PRETO,51.0,PANELA MINEIRA,51.0,109.16516239799999,134.99,0.0
100751,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,155.774843335,59.99,0.0
100782,260011516,26.0,PRETO,29.0,FUMIL,45.0,56.890664569399995,64.99,0.0
100862,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,790.309277792,69.99,1.0
100908,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,570.6297705769999,64.99,0.0
100945,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,57.7226202755,84.99,0.0
100951,260011902,26.0,PRETO,29.0,FUMIL,45.0,735.382824203,23.99,0.0
100972,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,493.000165536,74.99,0.0
101000,261894182,54.0,PRETO,29.0,PANELA MINEIRA,46.0,551.445398121,79.99,0.0
101177,260010704,46.0,PRETO,30.0,FUMIL,41.0,870.283584745,112.53,0.0
101216,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,981.907626557,84.99,0.0
101440,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,932.563641218,76.372,0.0
101471,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,495.707036983,89.9451851852,0.0
101500,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,864.360225191,99.99,0.0
101526,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,466.565237389,81.9,0.0
101678,260013662,30.0,PRETO,51.0,PANELA MINEIRA,51.0,60.0658964683,99.99,0.0
101703,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,368.11740978,54.99,0.0
101729,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,410.721649647,74.99,0.0
101785,260011516,26.0,PRETO,29.0,FUMIL,45.0,764.5673655219999,89.99,0.0
101803,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,413.17397701199997,104.99,0.0
101858,260011270,30.0,PRETO,51.0,PANELA MINEIRA,51.0,164.105817745,119.99,1.0
101869,260007226,23.0,PRETO,25.0,PANELA MINEIRA,34.0,433.354909694,92.49,0.0
101872,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,966.412076028,64.99,0.0
101952,260010704,46.0,PRETO,30.0,FUMIL,41.0,801.9035769289999,112.53,1.0
101975,261900970,30.0,PRETO,51.0,PANELA MINEIRA,51.0,3.0722883558,136.865,0.0
102036,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,565.591775761,121.39625000000001,0.0
102062,256329434,48.0,LARANJA,26.0,HERCULES,2.5,131.659714284,105.92750000000001,0.0
102081,261894182,54.0,PRETO,29.0,PANELA MINEIRA,46.0,808.110900207,90.45875,0.0
102085,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,599.427927749,74.99,0.0
102095,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,175.396431537,103.78,0.0
102122,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,974.430181823,74.99,0.0
102124,260010384,46.0,PRETO,30.0,FUMIL,41.0,877.863550591,37.99,0.0
102196,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,133.550754667,59.99,0.0
102237,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,185.009521604,37.99,0.0
102249,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,389.473795725,99.99,0.0
102318,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,105.37354027200001,54.99,0.0
102324,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,977.123149256,77.49,0.0
102328,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,835.051112789,99.99,0.0
102370,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,848.577348106,74.99,0.0
102374,261901098,21.0,PRETO,36.0,PANELA MINEIRA,59.0,60.0658964683,149.99,0.0
102408,260013662,30.0,PRETO,51.0,PANELA MINEIRA,51.0,121.257909679,99.99,0.0
102584,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,389.50395437350005,54.99,0.0
102601,260011902,26.0,PRETO,29.0,FUMIL,45.0,657.7499990680001,21.99,0.0
102604,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,98.5805214091,64.99,0.0
102673,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,268.493009493,89.9451851852,0.0
102697,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,449.854270153,99.39,0.0
102735,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,967.7184442339999,99.39,0.0
102758,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,958.15414888,78.445,0.0
102768,260010384,46.0,PRETO,30.0,FUMIL,41.0,963.142162951,37.99,0.0
102817,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,838.3421332460001,242.55,0.0
102836,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,900.319840087,99.39,0.0
102865,260010704,46.0,PRETO,30.0,FUMIL,41.0,529.415253812,112.53,0.0
102902,256329434,48.0,LARANJA,26.0,HERCULES,2.5,607.8178225219999,339.0,0.0
102904,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,899.4745574269999,74.99,0.0
102916,260011516,26.0,PRETO,29.0,FUMIL,45.0,108.423681625,67.49,0.0
102923,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,664.271581909,59.99,0.0
102972,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,307.677121074,59.99,0.0
102981,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,171.93400528599997,84.99,0.0
102990,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,273.086179281,76.372,0.0
103010,260011302,19.0,PRETO,32.0,FUMIL,50.0,82.4441287588,69.24466666666666,0.0
103099,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,647.417585004,62.117333333333335,0.0
103118,260013554,26.0,PRETO,29.0,PANELA MINEIRA,45.0,449.88502080499995,54.99,0.0
103123,260007226,23.0,PRETO,25.0,PANELA MINEIRA,34.0,252.35245660599998,37.24,0.0
103136,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,860.369999412,37.99,0.0
103163,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,335.35334264200003,64.99,0.0
103201,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,714.039023405,49.989999999999995,0.0
103220,260007226,23.0,PRETO,25.0,PANELA MINEIRA,34.0,439.99024348,34.99,0.0
103235,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,837.10729475,75.01,1.0
103252,261901098,21.0,PRETO,36.0,PANELA MINEIRA,59.0,848.1159338010001,149.99,0.0
103269,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,559.619488081,75.01,0.0
103279,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,771.735241484,99.99,0.0
103299,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,388.315534748,64.99,0.0
103312,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,262.770474623,54.99,0.0
103320,260011902,26.0,PRETO,29.0,FUMIL,45.0,918.664656895,117.49000000000001,0.0
103374,256332618,3.5,VERMELHO,24.5,HERCULES,35.5,124.149509569,179.99,0.0
103378,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,845.714705915,99.99,0.0
103417,256329434,48.0,LARANJA,26.0,HERCULES,2.5,115.885606425,339.0,0.0
103423,260011902,26.0,PRETO,29.0,FUMIL,45.0,328.03689208,21.99,0.0
103427,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,387.46469969,169.99,0.0
103486,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,938.304565469,80.518,0.0
103532,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,239.356395902,74.99,0.0
103595,260010384,46.0,PRETO,30.0,FUMIL,41.0,463.45642751599996,37.99,0.0
103612,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,951.6342459069999,54.99,0.0
103614,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,362.635033034,36.8334782609,0.0
103647,260011516,26.0,PRETO,29.0,FUMIL,45.0,39.9211150381,168.41173913045,0.0
103673,260013586,19.0,PRETO,32.0,PANELA MINEIRA,50.0,747.077724937,299.99,0.0
103706,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,129.073911175,64.99,0.0
103717,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,470.796451747,72.9,0.0
103722,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,881.082320488,89.9451851852,0.0
103731,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,241.97277682400002,99.99,0.0
103778,260011516,26.0,PRETO,29.0,FUMIL,45.0,295.245648363,64.99,0.0
103800,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,836.617913802,74.99,0.0
103819,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,856.3783762180001,74.99,0.0
103825,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,421.32207739,99.39,0.0
104018,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,45.796185248,74.99,0.0
104048,261900970,30.0,PRETO,51.0,PANELA MINEIRA,51.0,153.41660172299999,89.38499999999999,0.0
104063,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,530.68923038,103.78,0.0
104103,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,907.961859037,81.9,0.0
104118,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,639.68407228,64.99,0.0
104144,260011902,26.0,PRETO,29.0,FUMIL,45.0,289.664834707,23.99,0.0
104155,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,436.41855722300005,64.99,0.0
104181,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,246.42948697900002,64.99,1.0
104215,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,664.054128893,84.99,0.0
104240,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,975.826141692,74.99,0.0
104243,256329434,48.0,LARANJA,26.0,HERCULES,2.5,484.449457846,112.49000000000001,0.0
104287,261901098,21.0,PRETO,36.0,PANELA MINEIRA,59.0,304.370701241,149.99,0.0
104288,260011462,26.0,PRETO,29.0,PANELA MINEIRA,45.0,798.925900668,102.49000000000001,0.0
104321,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,658.337652769,54.99,0.0
104369,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,500.39353671699996,74.99,0.0
104373,261900970,30.0,PRETO,51.0,PANELA MINEIRA,51.0,803.6798689889999,134.99,1.0
104388,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,519.086393572,54.99,0.0
104429,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,330.361082832,84.99,0.0
104471,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,360.392331543,64.99,0.0
104500,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,530.141800448,66.0446666667,0.0
104518,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,135.830887826,70.51733333335,0.0
104530,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,889.329200816,74.99,0.0
104595,260011516,26.0,PRETO,29.0,FUMIL,45.0,206.74015269999998,67.49,0.0
104627,260009916,46.0,PRETO,30.0,PANELA MINEIRA,41.0,488.018559715,59.99,0.0
104639,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,797.812547116,95.0,0.0
104650,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,482.144758753,113.33,0.0
104771,260011902,26.0,PRETO,29.0,FUMIL,45.0,901.801724974,131.66,0.0
104788,261901098,21.0,PRETO,36.0,PANELA MINEIRA,59.0,259.209903662,149.99,0.0
104789,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,475.45395229400003,99.99,0.0
104844,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,13.4433934995,77.49,0.0
104847,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,350.41689152199996,54.99,0.0
104883,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,617.42192099,74.99,0.0
104959,260010704,46.0,PRETO,30.0,FUMIL,41.0,97.7751890564,94.99,0.0
104993,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,931.753017718,37.99,0.0
104998,260011516,26.0,PRETO,29.0,FUMIL,45.0,283.434247116,59.254000000000005,0.0
105070,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,974.656842133,80.518,0.0
105115,260011388,30.0,PRETO,51.0,FUMIL,51.0,797.812547116,67.754,0.0
105152,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,476.018557545,54.99,0.0
105250,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,129.699204614,80.518,0.0
105311,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,116.47651992200001,99.39,0.0
105356,260011462,26.0,PRETO,29.0,PANELA MINEIRA,45.0,207.02928353,68.69,0.0
105374,260010384,46.0,PRETO,30.0,FUMIL,41.0,63.5293049196,37.99,0.0
105393,260010384,46.0,PRETO,30.0,FUMIL,41.0,772.6098553910001,37.99,0.0
105421,260011302,19.0,PRETO,32.0,FUMIL,50.0,396.971958375,101.99,0.0
105446,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,543.242384526,76.372,0.0
105447,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,184.92086402799998,64.99,0.0
105464,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,164.581924908,84.99,0.0
105494,260010704,46.0,PRETO,30.0,FUMIL,41.0,248.573107901,84.99,0.0
105564,256332650,36.5,LARANJA,23.5,HERCULES,2.5,144.032658851,84.99,0.0
105602,261898968,30.0,PRETO,51.0,PANELA MINEIRA,51.0,157.20611552100002,84.99,0.0
105701,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,296.98396445,97.9266666667,0.0
105759,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,778.935215904,99.99,0.0
105781,260011270,30.0,PRETO,51.0,PANELA MINEIRA,51.0,139.339282145,113.323333333,0.0
105795,260011462,26.0,PRETO,29.0,PANELA MINEIRA,45.0,563.3750498019999,99.99,0.0
105830,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,710.860870435,64.99,0.0
105862,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,943.25880364,74.99,0.0
105873,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,739.077185487,54.99,0.0
105893,256332650,36.5,LARANJA,23.5,HERCULES,2.5,895.413047798,77.49,0.0
105996,260011270,30.0,PRETO,51.0,PANELA MINEIRA,51.0,805.342355034,99.99,0.0
106008,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,546.508373214,72.9,0.0
106039,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,147.272269282,99.99,0.0
106040,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,737.551232473,83.2114814815,0.0
106080,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,33.160574936399996,74.10074074075,0.0
106097,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,648.695218345,64.99,0.0
106131,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,144.266649827,66.0446666667,0.0
106151,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,630.57655982,76.372,0.0
106191,260013662,30.0,PRETO,51.0,PANELA MINEIRA,51.0,977.52468559,99.99,0.0
106260,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,345.89755210199996,74.99,0.0
106269,261893992,19.0,PRETO,32.0,PANELA MINEIRA,50.0,245.30755200099998,99.99,1.0
106328,260010106,46.0,PRETO,30.0,PANELA MINEIRA,41.0,371.272120608,37.99,0.0
106391,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,451.481581143,78.445,0.0
106408,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,872.165259397,64.99,1.0
106418,256332650,36.5,LARANJA,23.5,HERCULES,2.5,990.516224271,79.995,0.0
106434,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,454.976833937,95.0,0.0
106466,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,277.961906157,97.36,0.0
106467,260013662,30.0,PRETO,51.0,PANELA MINEIRA,51.0,230.733078174,99.99,0.0
106483,260010352,26.0,PRETO,29.0,PANELA MINEIRA,45.0,306.75966505599996,73.3426315789,0.0
106501,261901098,21.0,PRETO,36.0,PANELA MINEIRA,59.0,520.542817018,149.99,0.0
106511,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,2.48204595458,85.99000000000001,0.0
106536,260011902,26.0,PRETO,29.0,FUMIL,45.0,597.861146134,21.99,0.0
106564,260013662,30.0,PRETO,51.0,PANELA MINEIRA,51.0,583.466560277,99.99,0.0
106648,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,957.03307528,76.372,0.0
106676,260010704,46.0,PRETO,30.0,FUMIL,41.0,322.00791843400003,63.328,0.0
106726,261894150,19.0,PRETO,32.0,PANELA MINEIRA,50.0,158.93776009299998,50.284000000000006,0.0
106773,260007226,23.0,PRETO,25.0,PANELA MINEIRA,34.0,114.349461472,37.24,0.0
106776,260013586,19.0,PRETO,32.0,PANELA MINEIRA,50.0,683.373619475,51.114999999999995,0.0
106780,261900884,46.0,PRETO,30.0,PANELA MINEIRA,41.0,995.8747542739999,64.99,0.0
106798,260011902,26.0,PRETO,29.0,FUMIL,45.0,180.541085615,21.99,0.0
106823,261894118,26.0,PRETO,29.0,PANELA MINEIRA,45.0,807.0646628869999,80.518,0.0
106870,261893940,26.0,PRETO,29.0,PANELA MINEIRA,45.0,799.654641723,67.754,0.0
